@relation 'credit-Kaggle-weka.filters.unsupervised.attribute.Reorder-R10,9,8,7,6,5,4,3,1,2,11'

@attribute NumberOfDependents numeric
@attribute NumberOfTime60-89DaysPastDueNotWorse numeric
@attribute NumberRealEstateLoansOrLines numeric
@attribute NumberOfTimes90DaysLate numeric
@attribute NumberOfOpenCreditLinesAndLoans numeric
@attribute MonthlyIncome numeric
@attribute DebtRatio numeric
@attribute NumberOfTime30-59DaysPastDueNotWorse numeric
@attribute RevolvingUtilizationOfUnsecuredLines numeric
@attribute age numeric
@attribute SeriousDlqin2yrs {0,1}

@data
0,0,1,0,20,5833,0.443778,0,0.275897,55,?
2,0,1,1,6,8400,0.309487,0,0.724685,42,?
1,0,0,0,10,6000,0.176304,0,0.173596,62,?
2,0,0,0,5,6425,0.199502,1,0.84582,44,?
0,0,0,0,13,7650,0.012025,0,0.040363,78,?
3,0,0,0,1,3866,0.152832,0,1,51,?
0,0,2,0,15,7920,0.307032,0,0.042096,60,?
0,0,1,0,9,13167,0.224028,0,0.999962,66,?
0,0,1,0,8,4231,0.572779,0,0.660112,51,?
0,0,1,0,5,?,2406,0,0.162277,64,?
1,0,2,0,10,5667,0.607798,0,0.001167,64,?
?,0,0,0,6,?,1140,0,0.00038,68,?
1,0,0,0,4,2916,0.19095,0,0.003155,62,?
0,0,0,0,8,5416,0.001477,0,0.004125,50,?
0,0,1,0,9,11250,0.299973,0,0.022297,67,?
2,0,8,0,32,18283,0.890177,0,0.123232,64,?
3,0,3,0,15,6949,0.768201,0,0.136426,44,?
0,0,0,0,5,3833,0.103808,0,0.323206,31,?
0,0,1,0,8,?,796,0,0.013565,50,?
0,0,0,0,4,3300,0.563769,0,0.477876,39,?
2,0,3,0,17,9750,0.374115,0,0.056274,39,?
3,0,0,0,8,5400,0.182188,1,0.906334,36,?
0,0,5,0,12,12000,0.184818,2,0.004233,60,?
2,0,1,0,10,6785,0.403183,0,0.024114,49,?
1,0,3,0,10,5400,0.593779,0,0.178412,33,?
0,0,1,0,9,2600,0.526336,0,0.110646,36,?
0,0,1,0,13,?,2105,0,0.139988,64,?
1,0,2,0,22,12000,0.389718,4,0.640805,49,?
1,0,2,0,11,6000,1.125312,1,0.868537,47,?
2,0,2,0,15,5489,0.529872,0,0.264613,42,?
0,0,0,0,8,?,155,0,0.022835,65,?
2,0,0,1,6,4207,0.431559,0,0.985563,50,?
0,0,1,0,9,6676,0.385652,2,0.31498,53,?
1,0,2,0,18,3050,1.353982,0,0.311587,50,?
0,0,1,0,16,2123,1.074388,0,0.475386,47,?
4,1,1,0,6,1200,1.058285,3,0,47,?
1,0,0,0,1,2200,0.003635,0,0.56487,27,?
0,0,1,0,8,6347,0.293321,0,0,59,?
4,0,1,0,8,13333,0.193115,0,0.158414,49,?
0,0,1,0,5,?,1367,0,0.048543,58,?
0,0,0,0,6,10800,0.000185,0,0.005392,41,?
0,0,1,0,6,?,454,0,0.013692,51,?
0,0,0,0,6,2705,0.159276,0,0.698755,32,?
?,0,0,0,4,?,290,0,0.64649,83,?
0,0,0,0,2,3900,0.183799,0,0.359382,33,?
0,0,1,0,10,5583,0.189649,0,0.030851,52,?
3,0,0,0,9,4916,0.144397,0,0.014748,37,?
0,0,1,0,7,?,1349,0,0.011465,73,?
0,0,5,0,23,13000,0.687178,0,0.181745,60,?
4,0,1,0,12,13000,0.322052,0,0.134516,51,?
2,2,0,2,6,6900,0.121142,0,0.372048,55,?
0,0,1,0,20,7794,0.217191,0,0.027801,69,?
1,0,1,0,9,10000,0.230277,1,0.240965,65,?
0,0,2,0,9,3750,0.627833,4,0.999,29,?
0,0,1,0,10,?,1066,0,0.014741,61,?
0,0,0,0,15,6300,0.216791,1,0.736253,45,?
1,0,1,0,4,23200,0.033404,0,0.07766,68,?
1,0,0,0,9,?,541,0,0,27,?
0,0,2,0,14,4283,1.072596,0,0.390093,42,?
0,0,1,0,7,?,810,0,0.010235,45,?
0,0,0,0,5,6400,0.004374,0,0.030476,26,?
0,0,2,0,14,3750,0.342042,0,0.111667,68,?
0,0,0,0,9,5000,0.003599,0,0.003764,77,?
0,2,0,0,3,?,228,0,0.17608,36,?
0,0,1,0,3,?,1009,0,0.880786,66,?
1,0,2,0,3,10500,0.364632,0,1,49,?
0,0,2,0,9,4300,0.659614,0,0.016542,48,?
1,0,0,0,13,10000,0.227377,0,0.133747,65,?
1,0,3,0,12,8600,0.668178,0,0.430421,55,?
0,0,2,0,22,9200,0.767308,1,0.287737,74,?
0,0,1,1,11,5166,0.522934,5,0.885852,37,?
1,0,1,0,11,33333,0.415822,0,0.053611,63,?
2,0,0,5,1,3375,0.293246,0,1.596538,25,?
0,0,1,0,33,5283,0.488456,0,0.089804,56,?
1,0,0,0,6,5400,0.102203,1,0.988012,29,?
0,1,0,0,15,1500,0.001999,0,0.001583,97,?
0,0,0,0,9,9777,0.005829,0,0.022094,89,?
0,0,2,0,12,3900,0.961548,0,0.653633,52,?
2,0,0,0,6,8333,0.0048,0,0.021517,42,?
0,0,0,0,3,?,240,0,0.855973,47,?
0,0,3,0,13,12500,0.238941,0,0,63,?
0,0,1,0,15,5100,0.218193,0,0,68,?
3,0,2,0,11,3007,0.895944,0,0.942444,44,?
0,0,1,1,9,7028,0.076825,0,0,47,?
1,0,0,0,7,9000,0.076103,0,0.396478,62,?
0,0,0,0,19,5200,0.282638,0,0.277497,50,?
0,0,1,0,7,1500,0.897402,1,0.093653,43,?
2,0,1,0,12,2890,0.517122,0,0.216117,66,?
0,0,1,0,3,?,867,0,0.090928,55,?
?,0,0,0,5,?,53,0,1782,85,?
0,0,2,0,11,7517,0.383879,0,0.61237,58,?
0,0,1,0,13,2750,0.373319,0,0.135145,36,?
3,0,2,0,7,12750,0.227904,2,1.007733,48,?
1,0,1,0,7,5301,0.273293,0,0.029014,49,?
3,1,1,1,10,11250,0.399076,3,1.073202,43,?
0,0,2,0,12,?,1803,0,0.038755,65,?
0,0,1,0,15,8000,0.196725,0,0.007354,72,?
0,0,1,0,14,4833,0.151427,0,0.022218,58,?
0,0,5,0,17,11167,0.720451,0,0.212121,64,?
3,0,2,0,9,?,3587,0,0.143857,50,?
0,0,1,0,14,4000,0.306923,0,0.106746,62,?
3,0,1,0,6,3000,0.699434,0,0.011885,42,?
0,0,0,0,3,2166,0.277342,0,0.661122,37,?
1,0,0,0,17,6500,0.005691,0,0,61,?
0,0,1,0,11,2200,1.815993,0,0.81264,35,?
0,0,1,0,14,23335,0.034925,0,0.025293,65,?
3,0,2,0,14,8500,0.225503,0,0.158022,42,?
1,0,1,0,7,?,1230,0,0.001301,84,?
0,0,0,0,18,2800,0.629418,2,0.432824,82,?
1,0,0,0,5,?,675,0,0,58,?
2,0,2,0,12,?,4259,0,0.3948,53,?
0,0,2,0,7,?,2862,0,0.162721,45,?
0,0,0,0,5,8111,0.03427,0,0.046698,71,?
0,0,1,0,12,9900,0.19594,1,0.124321,66,?
0,0,1,0,6,7500,0.263298,1,0.033036,40,?
1,0,0,0,14,3300,0.20206,0,0.080455,42,?
0,0,2,0,7,2900,0.390555,1,0.212713,46,?
0,0,1,0,16,4100,0.348208,0,0.234742,34,?
1,0,1,0,9,6166,0.307119,0,0.749986,48,?
1,0,2,0,11,5113,0.408095,0,0.03431,33,?
1,0,0,0,8,3413,0.126831,0,0,64,?
0,0,1,0,11,4471,0.528623,5,0.832032,67,?
0,0,1,0,9,3500,0.397029,0,0.128925,67,?
0,0,0,0,8,3250,0.008613,0,0.022836,63,?
0,0,2,0,19,?,5252,1,0.019673,50,?
0,0,0,0,7,2137,0.399906,0,0.964504,74,?
0,0,0,0,4,?,40,0,0.000547,63,?
2,0,2,0,9,10000,0.530147,0,0.067475,39,?
1,0,0,0,2,5278,0.104944,0,0.0002,33,?
?,0,2,0,10,?,2412,0,0.983501,63,?
0,0,1,0,5,11900,0.32972,0,0.654505,41,?
0,0,0,0,5,3541,0.154997,0,0.122649,29,?
2,1,0,2,3,5086,0.161392,1,0,32,?
0,0,1,0,16,7583,0.386076,0,0.307544,50,?
0,0,13,0,33,8333,3.570074,1,0.30339,47,?
1,0,0,0,8,?,454,0,0.287513,53,?
0,0,0,0,9,2000,0.44028,0,0.231916,37,?
3,0,0,1,0,2200,0,0,1,44,?
1,0,1,0,5,0,1277,0,0,38,?
0,0,0,0,12,?,41,0,0.008945,51,?
0,0,0,0,6,?,362,0,0.157397,65,?
0,0,2,0,4,?,2691,0,0.085727,60,?
0,0,1,0,25,0,1076,1,0.004559,34,?
2,0,1,0,7,1,1275,0,0.053207,52,?
0,0,1,0,4,?,2020,1,0.369797,53,?
1,0,0,0,10,8000,0.027747,0,0.083235,73,?
2,0,2,0,9,10000,0.580642,0,0.011,35,?
0,0,0,0,4,5388,0.028206,0,0.121839,61,?
0,0,2,0,12,6048,0.572987,0,0.139121,44,?
1,0,1,0,6,0,2904,0,0.141602,34,?
2,0,0,2,0,3136,0,0,1,37,?
0,0,1,0,7,?,807,0,0.217764,54,?
1,0,2,0,12,12122,0.278149,0,0.185582,46,?
0,0,1,0,12,10000,0.108689,0,0.008802,62,?
3,0,3,0,19,10500,0.450814,1,0.043313,49,?
0,0,1,0,11,6251,0.097729,0,0.024304,73,?
2,0,0,3,1,6255,0.095269,0,1,51,?
1,0,1,0,5,9275,0.268327,0,0.015599,59,?
4,0,0,0,5,7000,0.169262,3,0.939302,41,?
1,0,1,0,5,5586,0.461786,0,0.804108,59,?
1,0,1,0,8,7080,0.353622,0,0.04657,33,?
1,0,1,0,5,13090,0.161409,0,0.947371,56,?
0,0,2,0,5,31250,0.169339,0,0.113797,57,?
2,0,0,0,13,10833,0.127838,0,0.030507,52,?
0,0,2,0,7,9083,0.245927,0,0.033604,47,?
2,0,0,0,5,2500,0.336665,0,0.073615,34,?
3,0,2,0,13,8305,0.363472,0,0.13091,32,?
?,0,1,0,12,?,1428,0,0.147801,59,?
2,0,0,0,9,5300,0.017355,0,0.053525,48,?
0,0,2,0,12,3916,0.258616,0,0.020207,68,?
0,1,1,1,7,4000,0.48188,2,0.419698,56,?
0,0,1,0,15,8583,0.305103,0,0.031241,50,?
0,0,4,0,8,?,40362,0,0.00876,69,?
0,0,1,0,6,1700,0.532628,2,0.627771,35,?
2,0,0,0,3,1350,0.061436,0,0.822589,36,?
0,0,1,0,12,5000,0.485503,0,0.166353,33,?
0,0,2,0,17,7170,0.298145,0,0.229986,63,?
0,0,2,0,12,2400,0.87172,0,0.220082,41,?
0,0,8,0,14,?,4113,1,0,66,?
0,0,1,0,10,?,702,1,0.054848,63,?
1,0,3,0,6,10000,0.762824,0,0.338332,49,?
0,0,1,0,12,3092,0.645975,0,0.279759,49,?
0,0,1,0,12,6250,0.408095,0,0.151936,52,?
2,0,1,0,4,7250,0.122742,0,1,69,?
2,0,0,0,6,5000,0.203559,0,0.010238,37,?
2,0,1,0,4,3702,0.362679,0,0.09613,45,?
0,0,0,0,6,2000,0.001999,0,0,82,?
0,0,2,0,17,4716,1.816833,0,0.883616,53,?
0,0,0,0,7,?,830,0,0.373332,37,?
0,0,2,0,9,15509,0.506447,0,0.890261,52,?
0,0,3,0,11,2193,1.386509,0,0.153492,75,?
0,0,1,0,6,0,2538,1,0.125907,59,?
0,0,0,0,2,501,0.007968,0,0.025535,23,?
0,0,5,0,6,?,15470,0,0.030732,51,?
1,0,1,0,16,3800,0.490397,0,0.003499,52,?
2,0,0,0,4,2607,0.343175,0,0.628891,33,?
1,0,1,0,12,?,696,0,0.057389,67,?
0,0,0,0,15,2752,0.40247,0,0.088432,74,?
3,0,1,0,5,7166,0.362355,0,0.381875,42,?
4,0,2,0,9,9920,0.363371,0,0.13378,38,?
0,0,1,0,6,?,1905,0,0,45,?
0,0,1,0,4,4991,0.241987,0,0,56,?
2,0,3,0,11,29361,0.205981,0,0.042309,44,?
2,0,1,0,12,4300,0.352709,0,0.15155,49,?
2,0,0,0,1,4000,0.006498,0,0.35026,62,?
0,0,1,0,4,2300,0.681443,0,0.515799,66,?
3,0,3,0,9,1600,1.678951,0,0.053383,42,?
0,0,0,0,4,?,194,0,1,58,?
0,0,1,0,8,10083,0.276478,0,0.046665,54,?
2,0,1,0,6,4960,0.418061,2,0.928277,54,?
0,0,1,0,5,3000,0.133955,0,0.029445,64,?
2,0,2,0,12,3196,0.418205,0,0.405554,39,?
1,1,2,0,6,6792,0.282202,0,1.021933,62,?
0,1,0,1,2,2083,0.192898,0,0.888112,26,?
3,1,0,2,1,7000,0.075275,0,1,35,?
0,0,2,0,7,5167,5.264899,0,0.206812,61,?
1,0,2,0,29,12500,0.338373,0,0.26244,53,?
1,0,2,0,13,5000,0.627674,0,0.098567,46,?
0,0,0,0,7,2976,0.020826,0,0.077721,77,?
1,0,2,0,8,6141,0.439433,0,0.278636,50,?
0,0,2,0,13,?,3308,0,0.014804,37,?
0,0,0,0,3,2750,0.005089,0,0.014528,64,?
?,0,0,0,4,?,0,0,0,68,?
0,0,1,0,9,?,2857,0,0,75,?
0,0,0,0,8,?,451,1,0.045042,81,?
2,0,1,0,4,3276,0.714983,0,0.346574,44,?
0,0,2,0,13,8525,0.277387,0,0.133232,63,?
1,0,2,0,9,600,2.372712,0,0.012367,65,?
1,2,1,0,13,11053,0.27628,1,0.685391,60,?
0,0,1,0,8,5800,0.237373,0,0,50,?
0,1,2,4,3,11640,0.581565,1,1,52,?
1,0,0,0,7,4000,0.016996,0,0.052655,65,?
0,0,0,0,3,3500,0.136818,1,0.633203,27,?
0,0,1,0,2,?,1737,0,1,69,?
0,0,1,0,6,?,1045,0,0,61,?
0,0,1,0,7,8873,0.252197,0,0,52,?
0,0,1,0,24,8050,0.271892,0,0.888424,49,?
3,0,2,0,20,3800,1.633517,0,0.71354,49,?
1,0,0,0,10,2700,0.120326,0,0,63,?
0,0,4,0,15,1200,6.140716,1,0.860606,57,?
1,0,0,0,10,40000,0.01065,0,0.062215,50,?
0,0,2,0,8,13166,0.278271,0,0.040285,50,?
0,0,1,0,5,5602,0.322327,0,0.227889,41,?
0,0,1,0,13,5483,0.441831,0,1.040875,56,?
0,0,0,0,1,1500,0,0,0,90,?
0,0,1,0,5,4516,0.651539,0,0.451497,35,?
1,1,0,3,1,3896,0.024891,0,1,36,?
1,0,2,1,13,5007,0.546526,0,0.615946,52,?
0,0,0,1,4,1200,0.17985,3,1.261337,34,?
1,0,1,0,21,4750,0.836035,1,0.182434,40,?
0,0,1,0,9,?,948,0,0.001972,55,?
2,1,0,4,3,2700,0.207701,1,1.610556,45,?
0,0,1,0,3,15492,0.0781,0,0.024324,58,?
1,0,2,0,19,66000,0.205785,0,0.548384,46,?
0,0,1,0,11,?,2049,0,0.059483,30,?
0,0,0,0,9,?,203,0,0.711337,61,?
3,0,1,0,11,11400,0.188755,1,0.062838,51,?
0,0,1,0,6,684,1.40146,1,0.242219,56,?
0,0,0,0,3,1400,0.000714,0,0.001774,67,?
0,0,0,0,9,2200,0.184916,0,0.22307,29,?
1,0,2,0,15,14583,0.435066,2,0.860954,67,?
2,0,4,0,19,7920,0.509658,0,0.001859,52,?
1,0,3,1,17,12500,0.506519,0,0.838782,65,?
0,0,1,0,3,?,2027,0,0.009095,79,?
1,0,0,0,2,8854,0.000452,0,0.016198,49,?
0,0,1,0,4,3519,0.44858,0,0.683154,78,?
0,0,1,0,9,5047,0.308637,0,0.042772,54,?
2,2,0,0,7,3025,0.266028,1,1.419084,38,?
5,0,1,0,16,8800,0.262016,0,0.150982,51,?
3,0,2,0,8,5600,0.922692,0,0.900693,48,?
2,0,1,0,2,2200,0.594275,0,1.06993,28,?
3,0,0,0,5,2400,0.397334,0,0,39,?
0,0,0,0,2,?,54,0,1.006108,42,?
1,0,2,0,17,11600,0.396087,0,1.033527,45,?
0,0,1,0,2,?,916,0,0,57,?
0,0,0,2,3,1614,0.179567,0,0.76118,35,?
1,0,2,0,8,8700,0.393518,0,0.100764,41,?
0,0,2,0,6,8733,0.320701,0,0,61,?
0,0,1,0,5,7916,0.088417,0,0.092133,34,?
1,0,1,0,11,3771,0.756098,0,0.366186,54,?
0,0,0,0,4,4916,0.002034,0,0.007778,76,?
3,0,2,0,12,12000,0.428048,0,0.143982,50,?
0,0,0,0,3,2390,0.07821,0,0.024084,74,?
0,0,0,0,4,?,15,0,0.016215,87,?
1,0,0,0,11,5166,0.328624,2,0.289753,59,?
1,1,1,0,8,5000,0.511698,0,0.997314,50,?
0,0,0,0,4,?,48,0,0.037482,49,?
0,0,4,0,7,10976,0.328323,0,0.439389,42,?
0,98,0,98,0,?,0,98,1,23,?
0,0,0,0,4,3000,0.133622,1,0.259548,34,?
0,0,0,0,5,?,30,0,0.037585,59,?
0,0,2,0,6,?,5580,0,0.732818,46,?
1,0,1,0,14,12050,0.293835,0,0.185534,71,?
0,0,1,0,8,9166,0.368059,3,0.079733,42,?
0,0,1,0,5,?,1641,0,0.006892,69,?
0,0,0,0,2,1478,0.205544,0,0.511395,30,?
1,0,0,0,5,3520,0.428855,1,0.49247,39,?
0,0,2,0,4,7550,0.183949,3,0.880623,57,?
1,0,2,0,24,5333,0.569179,0,0.176971,63,?
0,0,0,0,1,2916,0.052451,0,1.021796,35,?
1,0,3,0,16,5850,0.790463,0,0.905475,46,?
1,0,0,0,7,6200,0.016449,0,0.034293,62,?
?,0,0,0,3,?,0,0,0,80,?
0,0,0,0,4,4166,0.222702,0,0.034148,36,?
0,0,0,0,1,1771,0.004515,0,0.538922,32,?
0,0,0,0,4,3800,0.166798,0,1.11992,36,?
0,0,2,0,15,5000,1.288742,0,0.286437,49,?
0,0,1,1,5,?,1462,0,0.682764,46,?
0,0,0,0,9,?,40,0,0.03073,65,?
0,0,1,0,8,?,2711,0,0.08385,54,?
2,0,0,0,15,6333,0.073571,0,0.565791,53,?
1,0,2,0,11,6000,0.449092,1,0.676929,41,?
2,0,1,0,17,3100,0.738794,2,0.898551,46,?
0,0,1,0,15,3686,0.363168,0,0.009397,58,?
?,0,0,0,3,?,25,0,0.070994,63,?
0,0,1,0,6,4000,0.420395,0,0.031544,64,?
0,0,0,0,10,3215,0.000933,0,0,82,?
2,0,0,0,5,2400,0.155352,0,0.356772,30,?
3,0,0,0,12,?,1579,0,0.739022,37,?
0,0,0,1,3,7500,0.026263,0,1,32,?
0,0,0,0,19,0,223,0,0.063574,78,?
2,0,2,0,9,4936,0.521977,0,0.191578,29,?
0,0,0,1,4,?,453,2,0.772934,34,?
2,0,0,0,11,7000,0.010713,0,0.026162,57,?
0,0,1,0,8,2660,0.350996,1,0.082602,67,?
0,0,2,0,18,7250,0.28534,0,0.015026,73,?
0,0,0,0,6,3333,0.231554,1,1.130311,28,?
1,0,2,0,9,7900,0.380711,0,0.035136,41,?
0,0,1,0,12,3468,0.553474,0,0.18175,56,?
3,0,0,1,2,4300,0.175076,1,1,49,?
2,0,0,0,1,3900,0.002307,1,1.013289,32,?
0,1,0,3,1,2000,0.121439,0,1,67,?
1,0,1,0,7,8000,0.168979,0,0.000038,67,?
0,0,1,0,10,?,1434,0,0,64,?
1,0,1,0,9,?,3643,0,0.973144,42,?
4,0,1,0,11,0,2915,0,0.031945,38,?
0,0,1,0,5,7750,0.21365,0,0.148142,67,?
0,0,0,0,2,?,0,0,0,30,?
0,0,0,0,9,2400,0.169929,0,0.424558,52,?
0,1,0,1,1,2640,0.127603,0,1,25,?
2,0,4,0,10,9166,0.518708,0,0.053436,40,?
0,0,0,0,6,4166,0.00528,0,0.013129,60,?
2,0,1,0,7,10100,0.472329,2,0.05654,33,?
0,0,2,0,12,13750,0.25889,0,0.475673,55,?
1,0,2,0,9,5750,0.969571,0,0.879622,64,?
3,0,1,0,6,5833,0.188721,0,0,45,?
4,0,2,0,6,4908,0.461397,0,0.425014,41,?
0,0,0,4,3,1600,0.240475,1,1,43,?
1,1,1,1,15,6282,0.355563,0,0.580165,66,?
0,0,0,0,10,7417,0.362901,0,0.45874,31,?
0,0,1,0,12,?,2905,0,0.893093,51,?
1,0,0,0,10,5083,0.097168,0,1,46,?
2,0,2,0,16,4160,1.229752,0,0.179307,42,?
1,0,1,0,13,8833,0.216436,0,0.073487,63,?
0,0,1,0,12,?,1095,0,0.193354,58,?
0,0,9,0,14,10000,1.259474,0,0.183478,70,?
0,0,1,0,8,3440,0.122058,2,0.02452,80,?
4,0,3,0,6,12000,0.20565,1,0,53,?
3,0,0,0,10,5500,0.280313,0,0.334331,39,?
1,0,2,0,24,6200,0.606031,0,0.229218,70,?
0,0,0,1,2,3000,0.088304,0,0,35,?
1,0,2,0,12,10240,0.165121,1,0.325533,47,?
3,0,2,0,6,10833,0.288998,0,0.037424,60,?
0,0,1,0,13,4000,0.67858,0,0.11544,66,?
1,0,1,0,13,3400,0.864452,0,0.241805,30,?
0,0,0,0,1,716,0.011158,0,1,29,?
0,0,2,0,11,10000,0.236176,0,0.05079,54,?
0,0,0,0,2,2750,0.005089,0,0.481518,42,?
1,0,0,0,6,?,710,0,0.818227,30,?
3,0,2,0,8,37300,0.117235,1,2.084909,50,?
1,0,0,0,8,5600,0.048027,0,0.029043,73,?
1,0,0,0,8,13416,0.07498,0,0.299251,43,?
0,0,0,0,8,5635,0.142832,0,0.757539,31,?
4,0,3,0,27,16599,0.377349,1,0.254204,54,?
0,0,0,0,7,?,57,0,0.043243,65,?
2,0,2,0,9,5833,0.325163,0,0.488594,27,?
1,0,2,0,22,7900,0.907354,0,0.637885,44,?
3,0,0,0,8,3516,0.021325,0,0.08285,44,?
0,0,0,0,2,3500,0.109397,0,1,61,?
2,0,1,0,5,8700,0.333525,0,0.091402,58,?
1,0,1,0,7,5133,0.45559,0,0.473954,51,?
0,0,0,0,8,3600,0.345737,3,0.820008,30,?
0,0,0,0,3,?,502,0,0.064579,78,?
2,0,2,0,15,4500,0.656521,1,0.021459,53,?
0,1,0,0,8,7000,0.004856,0,0.036048,49,?
1,0,1,0,8,2636,0.61168,0,0.047781,50,?
0,0,1,0,14,5000,0.230154,1,0.054988,37,?
2,0,2,0,17,10000,0.574243,0,0.341868,46,?
2,0,1,0,10,?,7955,0,0.257638,54,?
1,0,0,0,2,1450,0.042729,0,1.039841,27,?
0,0,1,0,8,0,3576,0,0.904093,78,?
0,0,0,0,9,5000,0.126775,0,0.026504,58,?
3,0,2,0,12,11667,0.276654,0,0.107625,59,?
0,0,1,0,5,6906,0.489503,0,0.99985,63,?
0,0,0,0,6,4125,0.370577,0,0.978002,28,?
0,1,0,0,3,1500,0.608927,0,0.217109,42,?
0,0,3,1,14,5700,0.740221,0,0.392142,62,?
2,0,3,0,6,2666,0.421822,0,0.017925,47,?
0,0,1,0,13,877,1.051253,0,0.021787,79,?
0,0,3,0,9,?,3359,0,0,40,?
3,1,2,0,7,6604,0.317941,1,1.028389,37,?
0,0,1,0,12,5873,0.439564,0,0.004588,61,?
0,0,1,0,11,6666,0.374381,0,0.456859,34,?
3,0,0,0,1,2500,0.202319,0,1,44,?
2,0,1,0,6,4475,0.132708,0,0.004628,40,?
3,0,0,0,9,19250,0.000156,0,0.001429,57,?
1,0,0,1,9,3639,0.549725,0,1.024821,36,?
1,0,4,0,8,19450,0.342245,1,0.747762,65,?
2,0,1,0,13,10000,0.588941,0,0.293031,46,?
0,1,0,3,4,5484,0.247767,1,1.92016,32,?
1,0,0,0,12,2600,0.129181,0,0.013374,54,?
0,0,2,0,10,5000,0.477704,0,0.24161,45,?
0,0,2,0,3,7000,0.253392,0,0.257748,41,?
2,0,1,0,19,5700,0.644975,1,0.088433,58,?
4,0,4,0,7,10731,0.626258,0,0.257248,43,?
0,0,1,0,11,6530,0.283111,0,0.001792,60,?
1,0,2,0,18,14730,0.259589,0,0.035186,56,?
5,3,2,3,6,5600,0.47313,0,1,34,?
2,2,1,0,6,5743,0.208391,1,1.149502,49,?
2,0,1,0,23,28100,0.24686,2,0.094206,49,?
0,0,0,0,5,5625,0.024351,0,0.241935,28,?
0,0,0,0,2,2666,0.010124,0,0.035275,76,?
1,0,0,0,10,600,0,0,0,67,?
3,0,0,1,24,2620,0.193438,1,1.82392,46,?
1,0,0,0,6,1600,0.100562,0,1.02439,24,?
2,0,2,0,9,4000,0.277681,0,0.033598,42,?
0,0,1,0,2,?,858,0,0.917694,83,?
2,0,1,0,10,3000,0.493835,0,0.389056,33,?
0,0,1,0,19,9150,0.358759,0,0.660142,31,?
1,0,0,0,6,2000,0.001999,0,0.002479,61,?
0,0,2,0,9,2000,2.63968,0,0.823073,44,?
0,0,1,0,6,?,1184,1,0.070244,48,?
0,0,1,0,13,?,2604,0,0.400393,57,?
1,0,0,0,4,11199,0.057411,0,0.698281,50,?
2,0,2,0,12,1,1066,2,0.013498,30,?
0,0,1,0,21,7700,0.243215,0,0.302478,31,?
1,0,2,0,15,9400,0.408893,0,0.509118,45,?
3,0,0,0,4,6200,0.01016,0,0.062953,48,?
0,0,2,0,9,5833,0.528454,0,0.31825,28,?
0,1,1,0,7,7916,0.328028,4,1.003806,57,?
0,0,2,0,3,?,3343,0,1,41,?
4,0,3,0,17,10916,0.55867,1,0.81325,43,?
0,0,0,0,0,800,0.458177,0,1,50,?
2,0,2,0,24,8080,0.505383,0,0.289095,49,?
2,0,0,0,6,9000,0.189757,0,0.194235,53,?
0,0,0,0,9,5800,0.085675,0,0.031143,25,?
0,0,2,0,11,4200,0.205189,0,0.030489,76,?
2,0,2,0,15,10000,0.281072,0,0.006637,40,?
0,0,1,0,16,?,2061,0,0.001854,56,?
2,0,2,0,6,3100,1.017736,0,0.364971,40,?
0,0,1,0,7,4200,0.394906,1,0.001799,61,?
?,0,1,0,12,?,1863,1,0.417915,67,?
0,0,1,0,12,5000,0.340332,0,0.240561,77,?
0,0,1,0,12,2083,0.0619,0,0.005807,79,?
0,0,1,0,6,8500,0.426891,0,0.228771,56,?
0,0,0,0,8,6083,0.018902,0,0,71,?
0,0,1,0,9,8798,0.176725,0,0.03887,58,?
0,0,0,0,7,11249,0.0056,0,0.044768,70,?
1,0,3,0,15,8378,0.826113,2,0.469617,59,?
0,0,0,0,4,3000,0.055648,1,0,44,?
0,0,2,0,7,?,2545,0,0.552294,45,?
3,0,0,0,1,2500,0.021192,2,1,31,?
0,0,2,0,22,?,5637,0,0.313648,59,?
2,0,1,0,20,14583,0.409833,0,0.380992,61,?
0,0,2,0,6,?,1937,0,0.099036,76,?
1,0,3,0,9,5666,0.737074,1,0.264303,39,?
0,1,1,0,16,5765,0.814083,1,0.805219,59,?
0,0,2,0,4,10065,0.564673,0,0.875371,44,?
1,0,0,0,9,4433,0.366712,2,0.521264,58,?
0,0,1,0,6,?,1659,1,0.330852,30,?
0,1,0,0,5,3500,0.134247,0,0.419395,36,?
0,0,1,0,6,10000,0.20008,0,0.017445,55,?
0,0,1,0,5,?,1198,0,0.042707,64,?
1,0,2,0,14,8137,0.613541,0,0.239037,50,?
0,0,2,0,6,4150,0.674777,0,0.088714,37,?
2,0,1,0,5,6625,0.298219,0,0.026947,45,?
0,0,2,0,10,12000,0.265061,0,0.138008,41,?
0,0,1,0,7,333,3.682635,0,0.114267,31,?
?,0,1,0,4,?,1221,0,0.018091,72,?
0,0,1,1,15,10500,0.207409,0,0.024779,57,?
3,0,1,0,15,2441,0.851761,0,0.839404,47,?
1,0,2,0,15,8000,0.571304,0,0.960405,41,?
0,0,0,0,5,5000,0.109978,0,0.30689,50,?
3,0,2,0,13,1,1330,0,0.642358,31,?
2,0,0,0,4,2000,0.310345,0,0.526641,34,?
0,0,0,0,5,6800,0,0,0,74,?
?,0,0,2,3,?,276,1,0.159681,47,?
1,0,0,0,9,2700,0.425398,0,0.420552,44,?
0,0,0,0,6,7840,0.168601,0,0.121596,66,?
0,0,1,0,7,1500,0.363091,2,0.085459,57,?
0,0,1,0,6,3000,0.340886,0,1,40,?
