@relation 'credit-Kaggle-weka.filters.unsupervised.attribute.Reorder-R10,9,8,7,6,5,4,3,1,2,11'

@attribute NumberOfDependents numeric
@attribute NumberOfTime60-89DaysPastDueNotWorse numeric
@attribute NumberRealEstateLoansOrLines numeric
@attribute NumberOfTimes90DaysLate numeric
@attribute NumberOfOpenCreditLinesAndLoans numeric
@attribute MonthlyIncome numeric
@attribute DebtRatio numeric
@attribute NumberOfTime30-59DaysPastDueNotWorse numeric
@attribute RevolvingUtilizationOfUnsecuredLines numeric
@attribute age numeric
@attribute SeriousDlqin2yrs {0,1}

@data
1,0,0,0,4,11250,0.228691,0,1.009958,51,1
0,0,2,0,8,10500,0.049805,0,0.003558,72,0
2,0,2,0,3,6117,0.492318,0,0.72279,52,0
1,0,0,0,9,4618,0.264992,0,0.98646,69,0
0,0,0,0,3,4108,0.009491,0,0.089527,61,0
0,0,1,0,2,10249,0.287512,0,1,62,0
1,0,0,0,11,5559,0.392266,2,0.54844,63,1
2,0,0,0,8,8000,0.07749,1,1,40,1
1,0,1,0,15,10092,0.637472,0,0.350444,54,0
0,2,2,0,4,3750,0.344975,0,0,26,1
0,2,0,0,2,?,470,1,1,27,1
0,0,1,0,11,4345,0.773815,0,0.249054,32,0
3,0,2,0,8,14000,0.189272,0,0.245656,56,0
4,0,5,0,10,10454,0.786322,0,0.078483,51,0
2,0,2,0,8,8000,0.246719,0,0.057904,43,0
0,0,1,0,2,11000,0.219707,0,1,51,0
1,0,0,0,4,4800,0.128723,1,0.796407,29,1
0,0,0,0,2,?,69,0,0.029679,53,0
0,0,0,1,8,1017,0.227898,1,0.250028,70,1
1,0,0,0,6,3206,0.155597,0,0.208747,38,0
1,0,2,0,10,4900,0.471536,3,0.001894,55,0
3,0,1,0,6,6083,0.402038,0,0.076645,47,0
3,0,2,0,9,5830,0.350026,4,0.988002,41,1
3,0,1,0,8,8152,0.335214,0,0.55584,51,0
0,0,1,0,6,?,3185,0,0.037101,29,0
2,0,1,0,9,9761,0.402377,1,0.696114,45,1
0,0,2,0,24,6000,0.486586,0,0.014294,57,0
0,0,2,0,8,9400,0.316349,0,0.42148,61,0
1,0,0,0,4,8908,0.064205,0,0.059786,51,0
3,0,1,0,9,?,1763,0,0.148752,35,0
0,1,0,2,4,?,430,1,0.55632,55,1
1,0,1,0,7,4300,0.184376,0,0.000771,45,0
0,0,0,0,12,5896,0.147702,1,0.022996,28,0
2,0,2,0,7,5000,0.358728,0,0.004394,63,0
0,0,0,0,4,15000,0.030131,0,0.190705,38,0
0,0,0,0,4,5000,0.114977,0,0.094478,73,0
0,0,2,0,10,?,7846,0,0.009219,54,0
0,0,0,0,1,0,18,0,0.057884,21,0
1,0,2,0,15,?,3794,0,0.744949,62,0
0,0,1,0,5,?,155,0,0,65,0
3,0,2,0,18,7800,0.479554,1,0.530754,59,1
1,0,1,0,9,8468,0.227536,0,0.373346,43,0
1,0,1,0,7,17594,0.089571,0,0.700412,53,0
0,0,1,0,19,?,3834,1,0.384796,67,0
0,0,1,0,6,?,603,0,0.00071,76,0
0,0,1,0,8,9828,0.248347,0,0.011172,54,0
0,0,0,0,20,3410,0.075051,0,0.058841,77,0
2,0,1,0,12,10333,0.316044,0,0.060539,52,0
0,0,1,0,12,7383,0.216956,0,0.001393,85,0
0,0,1,0,4,5600,0.230316,0,0.110756,63,0
0,0,0,2,0,?,0,0,1,23,1
0,0,0,0,8,?,0,0,0.000759,86,0
3,0,1,0,15,9719,0.54465,0,0.147835,47,0
0,0,0,0,7,3500,0.219652,0,0.421916,37,0
1,0,1,0,13,3200,0.714777,3,0.032445,55,1
1,0,1,1,16,3333,0.418716,3,0.004408,55,1
1,0,0,0,9,3500,0.336475,0,0.706512,34,1
1,0,0,0,6,14500,0.15461,0,0.85216,49,0
2,0,1,0,5,12900,0.383769,0,1,49,0
1,0,2,0,8,?,2814,0,0.15775,60,0
0,1,2,0,23,?,1255,2,0.025472,80,0
0,0,2,0,21,11166,0.249306,0,0.041851,58,0
0,0,1,0,8,6300,0.498016,0,0.629116,56,0
0,0,0,0,10,4333,0.271574,0,0.304818,29,0
4,1,0,2,5,?,71,1,1,41,1
1,0,0,0,8,5000,0.225755,0,0.397364,27,0
1,0,2,0,23,3803,0.483176,0,0.173051,67,0
0,1,1,1,13,7500,0.187442,3,0.022566,62,1
0,0,1,0,5,5793,0.221436,0,0.0098,42,0
0,0,1,0,17,6060,1.317934,0,0.597811,35,1
0,0,0,0,4,?,1048,0,0.00604,52,0
1,0,0,1,5,6000,0.142643,0,0.984602,64,1
0,0,0,0,2,820,0.00609,0,0.383234,23,0
0,1,1,0,4,5000,0.157768,0,0.070157,76,0
2,0,2,0,9,7600,0.740429,0,0.907979,73,0
0,0,0,0,17,2660,0.555806,0,0.202325,37,0
0,0,0,0,4,?,90,0,0.165056,66,0
0,0,1,0,8,?,2097,0,0.003333,52,0
4,0,0,0,3,8000,0.010249,0,0.211596,46,0
1,0,0,1,0,2326,0,0,1,30,1
?,0,0,0,3,?,1,1,0.0038,91,0
0,0,1,0,8,2083,0.948656,0,0.372173,74,0
0,0,0,0,2,1700,0.02234,1,0.637363,25,1
0,0,0,0,6,?,1097,0,1.03744,38,1
4,0,7,0,12,?,7384,0,0.314735,59,0
0,0,1,0,3,3100,0.744921,0,0,48,0
4,1,1,0,6,?,4189,1,0.945689,51,1
0,0,4,0,11,10220,0.972508,0,0.000536,59,0
1,0,2,0,7,7416,0.308885,0,0.127286,33,0
0,0,1,0,7,0,1931,0,0.275449,44,0
2,0,7,0,15,14249,0.548632,1,0.388076,43,1
2,0,1,0,16,4083,0.484819,1,0.386383,58,0
0,0,1,0,13,?,2212,0,0.001603,69,0
1,0,0,0,6,3001,0.007328,0,0.015171,78,0
0,0,1,0,4,?,1336,0,1,70,0
0,0,2,0,5,5089,0.324361,0,0.081329,69,0
0,0,0,0,1,4276,0,0,1,32,1
3,0,2,0,8,7083,0.400339,0,0.072991,39,0
0,0,1,0,8,?,2244,0,0.042768,35,0
0,0,0,0,8,6000,0.175637,0,0.228519,40,0
0,98,0,98,0,?,0,98,1,42,1
0,0,0,0,7,1500,0.208528,0,0.009199,28,0
0,1,0,1,2,?,356,0,1,49,1
0,0,0,0,10,400,0.561097,0,0.127498,45,0
0,0,0,0,8,1680,0.387269,1,0.76601,69,0
0,0,1,0,11,5779,0.415571,0,0.089841,66,0
2,0,0,0,7,2600,0.253364,0,0,52,0
1,0,1,0,7,11000,0.093355,0,0,60,0
1,0,2,0,10,10600,0.103669,0,0.066403,58,0
0,0,0,0,4,?,10,0,0.004825,90,0
0,0,1,0,9,7500,0.490468,2,1.009726,56,1
4,0,1,0,3,7776,0.195834,0,1,56,0
0,0,1,0,3,4316,0.235117,0,0.075792,48,0
2,0,0,0,0,3106,0.071452,0,1,41,1
0,0,4,0,24,22835,0.464223,1,0.44773,62,0
0,0,2,0,6,7000,0.451935,0,0.009179,59,0
3,0,0,0,12,5261,0.123527,2,1.08657,38,1
4,1,1,0,7,25000,0.287948,0,0.715998,47,1
0,0,0,2,0,4000,0.117221,0,1,58,1
1,0,1,0,13,1500,1.043971,0,0.113498,54,0
2,0,2,0,11,?,5213,1,0.449634,53,1
0,0,0,0,6,2000,0.01999,0,0.021403,45,0
2,0,2,0,12,8946,0.395887,0,0.328382,47,0
2,0,0,0,17,2000,0.603698,0,0.171904,42,0
0,0,1,0,13,14500,0.208537,0,0.141663,38,0
0,0,1,0,9,0,1081,0,0.069412,66,0
0,0,2,0,12,3200,0.325836,0,0.168428,29,0
0,0,0,0,5,5799,0.008103,0,0.026221,73,0
0,0,1,2,5,?,2642,5,0.917131,43,1
0,0,2,0,16,7500,0.382616,0,0.054558,54,0
?,0,0,0,0,?,0,0,1,31,1
0,1,1,0,7,?,675,1,0.173413,34,1
2,0,5,0,14,21548,0.408,0,0.149906,55,0
0,0,2,0,8,7016,0.443637,3,1.044426,55,1
0,0,2,0,12,0,1868,0,0.012524,32,0
0,0,2,0,9,4200,0.547965,0,0.380288,60,0
1,0,0,0,8,?,3,0,0.001686,64,0
0,0,0,0,3,1500,0.083278,1,0.822943,29,1
0,0,0,0,4,3000,0.102966,0,0.042718,86,0
1,0,0,1,8,2875,0.448192,2,1.045954,43,1
2,1,0,0,5,2000,0.166917,3,0.993193,30,1
0,0,1,0,13,4300,0.29342,0,0.161992,64,0
0,2,0,0,8,4100,0.215069,2,0.881423,27,1
0,0,0,0,9,?,1037,0,0.457977,68,0
0,0,0,0,9,3368,0.382903,0,0.044954,77,0
1,0,4,0,13,17981,0.444945,0,0.246772,67,0
0,0,1,0,2,?,2502,2,1,48,1
2,0,3,0,21,12185,0.690136,1,0.926865,58,1
0,0,2,0,8,16250,0.307981,0,0.676256,68,0
0,0,3,0,11,3083,1.12808,0,0,43,0
1,0,1,0,5,3500,0.473865,0,1,34,1
0,0,1,0,13,5000,0.511098,0,0.000285,47,0
0,0,2,0,8,6897,0.981879,0,0.88579,50,0
3,0,2,0,10,11608,0.317512,1,0,37,0
1,0,0,0,4,1300,0.289008,0,0,50,0
0,0,1,0,8,10500,0.203219,0,0.091147,62,0
1,0,0,0,12,8660,0.015241,0,0.022105,71,0
0,0,1,0,7,11125,0.271706,0,0.195934,57,0
0,0,4,0,21,7000,0.723182,0,0.863532,45,1
0,0,0,0,7,5913,0.217619,0,0.090375,34,0
2,0,2,0,11,6800,0.411704,0,0.223309,41,0
0,0,0,0,7,10833,0.081964,0,0.320337,49,0
2,0,3,0,22,6291,0.823109,0,0.058075,49,0
?,0,1,0,7,?,1588,0,0.044082,57,0
2,0,2,0,11,32500,0.209747,0,0.701663,44,0
0,0,2,0,4,4000,0.537616,0,1,61,0
2,1,1,0,9,?,2047,0,0.474781,40,1
0,1,1,1,11,2100,1.073774,3,1.006916,55,1
0,0,1,0,9,3430,0.317692,0,0.007845,57,0
2,0,2,0,9,5541,0.429267,0,0.356273,48,0
1,0,2,0,7,12526,0.193342,0,0.318704,54,0
0,0,0,0,4,2950,0.108438,1,0.096855,80,0
0,0,0,0,2,?,0,0,0.000641,81,0
0,0,0,0,8,7650,0.096066,0,0.210101,58,0
0,0,0,2,9,3000,0.042652,0,0,71,1
0,0,3,0,8,3750,0.446548,0,0,48,0
0,0,0,0,4,4000,0.258435,0,1.111989,50,1
1,0,1,0,15,7200,0.27149,0,0.250019,51,0
0,0,1,0,10,4800,0.897313,0,0.259123,77,0
5,0,2,0,11,10593,0.232113,0,0.015167,58,0
2,3,0,0,3,8583,0.09576,0,0.131346,50,1
0,0,1,0,16,4750,0.605978,1,0.347248,74,0
0,0,0,0,5,2500,0.005998,0,0.013571,89,0
0,0,2,0,7,6828,0.371943,0,0.374181,44,0
0,0,1,0,10,3711,0.121498,1,0.204031,54,0
0,0,0,0,6,4150,0.184293,1,0.523589,33,0
0,0,0,0,11,5250,0.094077,0,0.810117,49,0
0,0,0,0,1,1731,0,0,0,57,0
3,0,4,0,15,3541,1.733484,0,0.058566,40,0
0,0,2,0,5,?,1357,0,0.163033,69,0
1,0,0,0,8,3250,0.001538,0,0,62,0
3,0,2,0,11,5904,0.356478,0,0.423173,47,0
2,1,1,1,6,3650,0.446727,2,0.697457,57,1
1,0,0,2,2,3750,0.027459,0,0.75125,41,1
1,0,1,0,3,?,1211,0,0.009766,61,0
0,0,0,0,16,5800,0.153077,0,0.153297,29,0
?,0,0,0,4,?,654,0,0.574674,31,1
2,0,1,0,5,8873,0.085193,0,0.033562,65,0
0,0,0,0,9,5230,0.316957,0,0.566472,31,0
1,0,2,0,7,6650,0.300556,0,0.181768,45,0
2,0,1,1,9,3500,0.711797,0,0.000728,36,1
0,0,0,0,3,4600,0.049772,0,0,23,0
0,0,3,0,13,10000,0.545545,1,0.55069,62,0
1,0,2,0,5,9917,0.322343,0,0,69,0
1,0,2,0,8,5275,0.293404,0,0.298937,54,0
0,0,2,0,6,5686,0.356251,0,0.96636,37,0
0,1,0,0,3,5776,0.110092,2,0.862546,49,1
4,0,0,0,8,1,160.5,0,0.285871,40,0
1,0,0,0,10,4650,0.103204,0,0.234988,48,0
0,0,2,0,10,3400,0.429286,0,0.072103,62,0
0,0,1,0,8,?,2614,0,0.535363,47,0
1,0,0,0,6,4700,0.007658,0,0.032127,49,0
0,0,2,0,3,?,2392,0,0.168883,48,0
1,0,1,0,10,7523,0.145667,0,0.041025,55,0
0,3,0,0,7,?,1587,3,0.195361,40,1
0,0,0,0,7,1803,0.282705,0,0.273537,85,0
2,0,1,0,9,3500,0.298772,0,0.009772,47,0
3,0,1,0,10,5417,0.298634,1,0.618799,50,1
0,0,1,0,9,3600,0.53624,0,0.107614,77,0
0,0,0,0,12,2120,0.104668,0,0.109506,56,0
0,0,0,0,5,6000,0.005999,0,0.019469,32,0
0,0,1,0,9,5700,0.505876,0,0.477228,65,0
3,0,0,0,1,5147,0.027001,1,0.928214,30,1
0,0,1,0,5,9166,0.208356,0,0.055042,49,0
2,0,1,0,10,6333,0.303757,0,0.416371,43,0
1,0,1,0,14,5000,0.331334,2,0.70135,48,1
?,0,0,0,2,?,4,0,0.007973,68,0
1,0,0,0,18,3642,0.305517,0,0.360806,36,0
0,0,1,0,8,2050,0.446611,0,0.372177,72,0
0,0,0,0,3,9643,0.006533,0,0.06077,41,0
0,0,0,0,10,5100,0.029406,0,0.382022,43,0
0,0,0,0,21,?,2992,0,0.518889,36,0
0,0,0,0,1,1900,0.032614,0,1,51,1
1,0,0,0,6,4800,0.095189,0,0.035649,65,0
0,1,4,0,11,9414,0.778864,0,1,54,1
5,0,0,0,9,3116,0.179018,0,0.937042,37,1
1,0,1,0,6,3434,0.775546,0,0.570476,31,1
0,0,1,0,17,?,2886,0,0.235588,47,0
1,0,2,0,10,4200,0.614139,0,0.988405,47,1
0,98,0,98,0,?,0,98,1,49,1
0,0,2,0,17,17738,0.188398,0,0.040084,66,0
4,1,0,1,8,3100,0.004837,2,0.796813,35,1
0,0,0,0,5,5200,0.154009,1,0.92032,29,1
0,0,1,0,4,?,511,0,1,64,0
0,0,0,0,3,1800,0.155469,0,0.419677,28,0
0,0,2,0,26,3926,0.631525,0,0.168452,59,0
0,0,3,0,14,1000,9.055944,0,0.146209,72,0
0,0,0,0,0,?,0,0,1,26,1
0,0,0,0,2,?,11,0,0.110254,30,0
0,0,0,0,3,1700,0,0,0,33,0
0,0,1,3,5,53000,0.023151,1,0.025195,39,1
0,0,1,0,7,1959,1.029592,0,0,31,0
1,0,1,0,20,7425,0.210611,0,0.05242,64,0
0,0,0,0,4,5349,0.191028,0,0.701512,55,0
0,0,1,0,6,4000,0.454636,0,0.008161,37,0
0,0,2,0,16,4010,0.343306,2,0.04518,50,0
0,0,1,0,6,3504,0.723538,0,0.322707,44,0
2,0,4,0,15,250,11.876494,0,0.042707,50,0
2,0,3,0,10,9871,0.479842,0,0.541927,44,0
0,0,1,0,17,15000,0.132658,0,0.237664,65,0
1,0,1,0,22,7100,0.581045,1,0.606954,63,1
0,0,0,0,1,?,7,0,0.50499,22,1
0,0,1,0,7,4200,0.184718,0,0.082381,43,0
1,0,1,0,4,3797,0.416798,0,1,48,1
2,0,0,0,5,3835,0.13243,0,0.596702,42,0
0,0,1,1,21,6250,0.129259,0,0.081433,51,0
0,0,1,0,5,6083,0.073307,0,0.095836,72,0
1,0,1,0,7,?,1528,0,0.295036,52,0
0,0,2,0,13,?,4577,0,0.923803,35,0
2,0,1,0,5,?,1405,0,0.676083,52,0
0,0,2,0,15,3301,0.617505,0,0.153183,49,0
2,0,1,0,6,4500,0.248834,0,0.054332,40,0
1,0,1,0,6,6700,0.193553,0,0.006911,39,0
1,0,3,0,5,8800,0.699693,1,0.984601,66,1
2,0,2,0,7,8894,0.529399,0,0.262467,56,0
0,0,2,0,8,10380,0.34804,0,0.272164,44,0
0,0,0,0,8,14000,0.03614,1,0.011076,67,0
0,0,0,0,4,?,39,0,0.053158,84,0
2,0,2,0,9,3958,0.620359,2,0.526097,41,1
2,0,2,0,16,7083,0.467109,0,0.012012,63,0
0,0,0,0,11,5000,0.140772,0,0.075991,61,0
0,0,0,0,9,2500,0.020792,0,0.030615,80,0
0,0,0,0,1,?,13,1,1.465116,57,1
2,0,2,0,16,5288,0.710153,1,0.556301,53,1
0,0,1,0,15,10500,0.374345,1,0.165037,54,0
0,0,0,0,1,1564,0,0,1,23,1
0,0,0,0,5,?,60,0,0.066068,64,0
0,98,0,98,0,?,0,98,1,28,1
0,0,1,0,6,6500,0.224581,0,0.009762,50,0
1,0,1,0,14,?,2620,0,0.459986,51,0
1,0,0,0,12,4960,0.000605,0,0.004672,61,0
3,0,1,0,9,2800,0.907533,1,0.871289,46,1
0,0,0,0,20,2083,0.74856,0,0.301797,86,0
0,0,3,0,8,10992,0.313927,0,0.092569,34,0
0,0,1,0,6,6000,0.105482,0,0.001261,58,0
0,0,0,0,6,8581,0.014099,0,0.071085,64,0
0,0,1,0,9,9900,0.13231,0,0,55,0
0,0,2,0,13,11700,0.574224,0,0.135352,38,0
1,2,1,2,6,4536,0.242451,1,1,43,1
0,0,2,0,9,5392,0.353792,0,0.070363,55,0
0,1,0,0,10,2000,0.296352,3,0.035458,33,1
1,0,3,0,13,5833,1.241515,1,1.001298,53,1
0,0,2,0,11,2300,1.917862,1,0.249644,73,0
0,0,2,0,6,11667,0.20869,0,0,58,0
0,0,0,0,5,2530,0.04109,0,0.234941,72,0
2,0,0,0,7,9500,0.137354,0,0.982265,29,0
0,0,1,0,7,4724,0.341587,0,0,68,0
2,0,2,0,20,15001,0.29656,0,0.458989,47,0
0,0,1,2,5,2350,0.293492,3,0.204886,54,1
2,0,2,0,10,3021,0.914626,0,0.64731,49,0
0,0,0,0,15,1874,1.289067,0,0.263313,76,0
0,0,1,0,5,?,2887,0,0,33,0
2,0,0,0,10,4000,0.229443,0,0.177256,33,0
0,0,0,0,7,4613,0.232553,1,0.007704,53,0
0,0,2,0,8,?,4463,0,0,60,0
2,0,0,0,1,2272,0.036076,0,1,35,1
0,1,0,1,1,?,98,0,1,28,1
0,0,2,0,12,8180,0.303264,1,0.007884,59,0
0,1,1,0,15,3900,0.305563,0,0.029669,53,0
0,0,0,1,3,?,195,1,0.772165,60,1
3,0,2,0,18,2461,0.926483,0,0.045786,44,0
0,0,0,0,5,7200,0.110401,0,0.242267,58,0
2,0,2,0,12,4691,0.407715,0,0.1545,63,0
1,0,2,0,8,18333,0.269936,2,0.77293,54,1
3,0,2,0,10,?,5493,0,0.434293,40,0
1,0,2,0,30,?,5011,1,0.53959,63,0
0,0,0,0,1,?,58,0,0.130591,64,0
0,1,0,0,9,8500,0.156687,2,0.967893,73,1
1,0,1,0,6,3000,0.420526,0,0.170343,34,0
3,0,1,0,6,?,2380,1,0.810153,41,1
0,0,0,0,8,5000,0.002799,0,0.0049,83,0
0,0,0,0,4,?,90,0,0.060859,50,0
3,0,1,0,16,10716,0.21088,1,0.005567,51,0
0,0,0,0,5,4166,0.102472,0,0,27,0
2,3,1,1,11,4560,0.466564,3,0.006382,41,1
0,0,0,0,5,11159,0.008065,0,0.097947,64,0
0,0,0,0,2,?,524,0,1,28,1
0,0,2,0,5,6000,0.750875,0,0.666689,50,0
0,0,0,0,7,?,174,0,0.075238,57,0
1,0,1,0,6,2500,0.572571,1,0.25794,64,0
4,0,2,0,16,7680,0.522198,0,0.384978,46,0
0,0,0,0,12,?,82,0,0.03688,71,0
0,0,0,0,11,9583,0.176649,0,0.518423,49,0
0,0,2,0,16,4500,1.87425,0,0.207357,61,0
1,0,1,0,7,12020,0.259795,1,0.019997,53,0
3,0,2,0,9,5416,0.504338,0,0.006213,35,0
1,0,1,0,15,13600,0.230571,0,0.246288,53,0
3,0,3,0,9,9000,0.511165,0,0.060632,47,0
1,0,0,0,2,6156,0.003573,0,0,86,0
0,0,1,0,8,?,1918,0,0.205132,47,0
0,0,2,0,14,?,2600,0,0.085731,55,0
0,0,0,0,3,6250,0.004959,0,0.019927,75,0
0,0,1,0,4,?,1293,0,0,65,0
0,0,2,0,25,5000,0.723455,0,0.134772,48,0
0,0,2,0,13,?,3378,0,0,59,0
0,0,0,0,7,7770,0.01171,0,0.055195,43,0
0,0,2,0,5,4300,0.326668,0,0.235331,56,0
0,0,2,0,4,1600,1.109931,0,0.090091,39,0
1,0,1,0,16,6300,0.099825,0,0.062871,47,0
1,0,0,0,3,2600,0.391388,2,1.165834,50,1
1,0,2,0,12,8445,0.376746,0,0.222448,72,0
0,1,0,0,6,4426,0.11091,0,0.973262,74,1
0,0,0,0,7,7600,0.16261,0,0.512894,59,0
0,0,0,0,3,3600,0.009997,0,0.041767,78,0
0,0,0,0,10,2333,0.11868,0,0.183794,53,0
2,0,2,0,11,15000,0.119259,0,0.153981,62,0
0,0,2,0,12,11708,0.169955,0,0.000498,58,0
3,0,1,0,4,1500,2.51499,0,0,38,0
3,0,2,0,12,20000,0.19769,0,0.03802,51,0
2,0,0,0,3,2845,0.222066,0,1.015139,46,1
0,0,0,0,2,?,12,0,0.041696,72,0
4,0,2,0,9,4600,0.613997,0,0.161289,49,0
0,0,2,0,12,4450,0.586834,3,0.798897,54,1
3,0,2,0,9,7833,0.236788,0,0.088461,36,0
0,0,0,0,8,4000,0.206698,0,0.206953,79,0
0,0,0,0,3,6511,0.0668,0,1,49,1
1,1,2,2,9,7258,0.918171,3,0.612052,51,1
2,0,1,0,14,2500,0.588565,0,0.348963,51,0
0,0,2,0,10,4100,0.270178,0,0.131364,59,0
0,0,1,0,3,5000,0.186763,0,0.178135,75,0
0,0,1,0,12,10000,0.130187,0,0.117692,55,0
0,0,0,0,1,?,582,0,1,61,1
0,0,0,0,4,1643,0.486618,0,0.567581,30,0
1,0,0,0,33,8000,0.125609,0,0.156273,43,0
0,0,1,0,4,?,3989,1,0.598007,53,1
0,0,3,0,17,13750,0.5004,0,0.333501,60,0
0,0,0,0,9,5755,0.180681,0,0.787466,28,1
?,0,0,0,5,?,3,0,0.001683,63,0
1,0,1,0,10,4905,0.36221,0,0.461828,73,0
2,0,0,0,10,4066,0.433243,0,0.903346,43,1
0,0,0,0,1,?,0,0,0,67,0
0,0,1,0,2,?,1629,0,0,66,0
0,0,3,0,9,4150,1.036136,0,0.429628,50,0
0,0,0,0,1,3466,0.061436,1,1,36,1
1,0,2,0,7,4000,0.627593,0,0.46895,43,0
2,0,2,0,9,8208,0.53149,0,0.948368,49,0
2,0,1,0,16,?,1746,0,0.225466,50,0
0,0,1,0,21,3700,0.920832,0,0.529893,54,0
2,0,1,0,18,9108,0.266659,0,0.020548,63,0
0,0,0,0,3,3514,0.075391,0,0.019619,42,0
0,1,3,0,13,?,7037,2,0.003628,69,0
2,0,3,0,10,6500,0.934933,0,0.552196,53,0
0,0,5,0,16,?,5732,0,0,50,0
0,0,0,0,31,2400,0.197834,0,0.655424,40,0
0,0,0,0,6,1630,0.459227,1,0.990007,26,1
0,0,2,0,8,6239,0.449519,0,0.021281,62,0
0,0,0,1,5,?,560,0,0.265053,41,1
0,0,2,0,10,4077,0.989701,0,0.079329,49,0
1,0,1,0,7,14000,0.372831,0,0.712925,47,0
0,0,2,0,4,1335,1.492515,0,0.057847,42,0
0,0,0,0,3,?,50,0,0.928048,29,1
0,0,2,0,24,4140,0.556387,0,0.095818,64,0
0,0,0,0,4,5333,0.003562,0,0.014179,34,0
1,0,1,0,11,4927,0.698052,0,0.549107,33,1
0,0,1,0,11,2200,0.623353,1,0.260121,66,0
0,0,0,0,5,2491,0.263644,0,0.481616,29,0
1,0,2,0,5,9200,0.354527,0,1,51,0
0,0,0,0,6,?,89,0,0.173478,76,0
0,0,3,0,15,8299,0.156265,0,0.017899,62,0
0,0,1,0,4,4200,0.268269,0,1,64,0
2,0,1,0,4,6408,0.117023,0,0.014756,50,0
0,0,1,0,11,2616,1.325946,0,0.12107,35,0
0,0,1,0,11,3993,0.467201,0,0.397516,61,0
0,0,1,0,6,?,2177,0,0,62,0
0,0,1,0,10,?,1330,0,0.000912,76,0
3,0,1,0,6,3421,0.662478,0,0.291821,47,0
0,0,3,0,8,5833,0.666267,0,1,60,0
0,0,0,0,6,3630,0.375929,1,1,92,0
1,1,1,1,8,11950,0.086436,1,0.412834,52,1
0,0,4,1,7,8500,0.471474,1,0.041696,38,1
0,0,1,0,8,7000,0.161263,0,0,85,0
3,0,1,0,13,4833,0.373397,1,0.502212,35,1
3,0,0,1,3,2600,0.39331,0,1,53,1
1,0,2,0,10,6666,0.285886,0,0.926086,49,0
2,0,0,0,7,5500,0.173241,0,0.458353,48,0
0,0,1,0,6,1245,0.121188,0,0.036536,61,0
0,0,3,0,18,?,4849,0,0.426581,50,0
0,0,0,0,4,?,0,0,0,78,0
2,0,3,0,11,7250,0.69287,0,0.094564,48,0
1,0,0,0,6,6666,0.293685,1,1.146892,49,1
2,0,1,0,9,?,2726,0,0.664381,42,0
0,0,0,0,3,34000,0.001765,0,0.104295,82,0
0,0,2,0,8,10417,0.151277,0,0.420784,33,0
1,0,0,1,2,3200,0.107779,0,1,45,1
3,1,2,0,16,5933,0.286316,0,0.390947,48,1
0,1,1,1,4,?,2543,1,0.998668,50,1
3,0,2,0,10,6500,0.542378,0,0.072617,48,0
0,0,1,0,6,4000,0.569108,0,0.054888,66,0
0,0,0,0,14,10436,0.188081,0,0.62118,76,0
1,0,1,0,10,3308,0.612572,1,0,48,0
0,0,0,0,7,2700,0.57164,0,0.946903,51,1
1,0,0,0,8,4000,0.186953,0,0,55,0
0,0,0,0,8,3151,0.266815,0,0.100528,56,0
3,0,2,0,8,12677,0.297208,0,0.048485,45,0
1,0,0,0,6,6500,0.018151,0,0.047205,71,0
0,0,1,0,9,?,545,0,0,57,0
2,0,0,0,10,4747,0.238206,0,0.148258,66,0
1,0,1,0,6,5820,0.291702,0,0.054871,56,0
0,0,0,0,4,3100,0.114802,0,0.200581,59,0
0,1,2,0,14,?,6101,4,0.850897,48,1
0,0,1,0,3,?,2547,0,0.076395,57,0
0,0,0,0,5,1737,0.120253,0,0,24,0
0,2,1,1,7,?,1988,2,1.003331,44,1
0,0,1,0,6,1300,1.003075,0,0.07185,45,0
2,0,0,0,4,14000,0.044925,0,0.64867,53,0
0,0,0,0,7,4170,0.112203,0,0.48922,54,0
0,0,2,0,18,9750,0.554815,0,0.111539,55,0
2,0,0,0,9,2555,0.326291,0,0.1869,50,0
2,0,1,0,6,?,1610,0,0.045781,42,0
0,0,1,0,11,61000,0.035262,0,0.537004,51,0
0,0,2,0,9,7900,0.434122,0,0.478718,51,0
0,0,0,0,7,9945,0.012266,0,0.062856,71,0
0,0,0,0,11,2700,0.550537,0,0.886141,69,0
0,0,0,5,5,2800,0.278829,2,0.973384,35,1
0,0,1,0,5,5500,0.049082,0,0.015,78,0
0,0,1,0,8,?,4779,2,1,43,1
0,1,0,1,2,2500,0.154738,1,1,28,1
2,0,1,0,9,?,4117,2,1.075373,36,1
0,0,0,0,7,3816,0.03825,0,0.849904,37,1
2,0,1,0,9,3495,0.642735,1,0.744905,40,1
0,0,0,0,9,8782,0.005351,0,0.024079,71,0
2,0,2,0,21,13588,0.614541,0,0.705345,53,0
2,0,1,0,8,7263,0.290887,0,0.863721,61,0
0,0,0,0,3,625,0.790735,0,0,63,0
0,0,1,0,6,5800,0.129288,0,0,46,0
0,0,1,0,10,3950,0.315869,0,0.145399,52,0
2,0,1,0,15,10500,0.454433,0,0.417186,42,0
0,1,0,0,7,2600,0.243368,1,0.938709,32,1
0,0,1,0,5,?,1187,0,0.010806,38,0
1,0,0,0,8,12500,0.048156,0,0.130147,85,0
3,0,2,0,11,14960,0.170777,1,0.052493,46,0
?,0,3,0,7,?,3445,0,0.141483,63,0
2,0,0,0,11,1000,0.431568,0,0.220249,56,0
4,0,2,0,13,501,6.328685,0,0.071746,48,0
