@relation 'credit-Kaggle-weka.filters.unsupervised.attribute.Reorder-R10,9,8,7,6,5,4,3,1,2,11'

@attribute NumberOfDependents numeric
@attribute NumberOfTime60-89DaysPastDueNotWorse numeric
@attribute NumberRealEstateLoansOrLines numeric
@attribute NumberOfTimes90DaysLate numeric
@attribute NumberOfOpenCreditLinesAndLoans numeric
@attribute MonthlyIncome numeric
@attribute DebtRatio numeric
@attribute NumberOfTime30-59DaysPastDueNotWorse numeric
@attribute RevolvingUtilizationOfUnsecuredLines numeric
@attribute age numeric
@attribute SeriousDlqin2yrs {0,1}

@data
0,0,1,0,9,4200,0.412045,0,0.668993,28,?
1,1,1,2,2,2927,0.347336,0,0.556412,44,?
0,0,2,0,8,4750,0.274889,0,0,58,?
0,0,2,0,17,3550,0.154886,1,0.026676,53,?
3,0,2,0,9,11433,0.475861,1,0.233427,49,?
1,0,2,0,13,9557,0.343273,0,0.765375,46,?
?,0,0,0,5,?,42,0,0.055679,31,?
2,0,1,0,6,2694,0.329499,0,0.095674,37,?
0,0,1,0,11,2525,0.939034,0,0.552108,57,?
0,0,0,0,9,2916,0.192664,0,0.596712,31,?
0,0,0,0,8,?,751,1,1.333333,27,?
0,0,0,0,13,3600,0.117745,0,0.028699,43,?
0,0,2,0,11,9009,0.154939,0,0.09876,41,?
2,0,1,0,8,11633,0.112429,1,0,53,?
0,0,0,0,1,?,50,0,1,42,?
0,0,0,0,5,10000,0.0022,0,0.007765,45,?
0,0,2,0,12,?,1535,0,0.012065,56,?
0,0,0,0,10,880,0.367764,0,0.023619,71,?
0,0,1,0,8,8229,0.19599,0,0.00925,78,?
2,0,3,0,19,5400,1.338086,1,0.64698,52,?
0,1,0,3,4,?,816,0,1,31,?
0,0,1,0,4,12720,0.111233,0,0.139476,56,?
0,0,0,0,7,3500,0.281919,0,0.853431,70,?
1,0,2,0,16,13500,0.372491,0,0.479779,61,?
1,0,1,0,8,4166,0.098392,0,0.065763,81,?
?,0,1,0,4,?,1393,0,0.03824,41,?
0,0,0,0,5,4400,0.204499,0,0.315487,59,?
3,0,1,0,9,11000,0.224889,1,0.111272,46,?
2,0,1,0,9,6700,0.503208,0,1.00283,53,?
2,0,0,0,5,1129,0.456637,1,0.275784,36,?
0,0,1,1,15,6529,0.455896,0,0.634517,69,?
3,0,2,0,12,6532,0.371958,0,0.310994,49,?
0,0,0,0,6,?,0,0,0.000875,76,?
1,0,1,0,10,12000,0.242563,0,0.069863,52,?
0,0,0,0,2,4291,0.009786,0,0.099641,26,?
0,0,1,0,14,2500,0.314274,0,0.009031,57,?
1,0,0,0,6,6400,0.07077,0,0.009447,70,?
3,0,0,0,4,5100,0.084101,0,0.048581,47,?
0,0,1,0,5,?,649,0,0.126784,84,?
0,0,0,0,8,10500,0.00019,0,0.001939,74,?
1,0,1,0,8,3734,0.387416,0,0,40,?
0,0,2,0,7,4900,0.460722,0,0,36,?
4,0,1,0,8,4000,1.075231,0,0.454535,44,?
2,0,1,0,5,?,2094,0,0.040875,66,?
2,0,2,0,20,8166,0.459287,0,0.017761,55,?
3,0,1,0,12,7083,0.543761,0,0.368717,37,?
0,0,2,0,12,5833,0.396126,0,0.208636,63,?
1,0,1,0,18,5664,0.243954,0,0.002406,57,?
3,0,1,0,10,3008750,0.00147,0,0.007328,52,?
1,0,2,0,9,5500,0.553718,0,0.370189,39,?
2,0,0,0,11,3400,0.447809,2,0.563464,27,?
0,0,1,0,4,5953,0.236984,1,0.489556,54,?
0,0,0,0,2,5042,0.000397,0,0.07992,23,?
0,0,0,0,9,7000,0.008999,0,0,73,?
1,0,2,0,19,17500,0.422947,0,0.540957,63,?
0,0,0,0,17,8333,0.0054,1,0.025223,74,?
0,0,5,0,15,4674,2.421604,0,0.492373,55,?
1,0,2,0,8,3523,0.303632,0,0.040219,67,?
0,0,0,0,9,?,184,0,0,78,?
3,0,1,0,4,6049,0.380331,1,0.937354,43,?
3,0,1,0,9,10000,0.246675,2,0.081429,49,?
0,0,1,0,11,5000,0.4977,0,0.045384,70,?
0,0,1,0,3,3370,0.31504,0,0.825834,44,?
?,0,3,0,14,?,3886,0,0.051678,57,?
3,0,1,0,13,18750,0.217535,0,0.878686,50,?
2,0,2,0,10,23750,0.10269,0,0,35,?
1,0,0,0,2,1000,0.017982,0,0.087702,56,?
3,0,3,0,12,8924,0.294566,0,0.034555,38,?
2,2,0,1,4,4400,0.119064,0,1.641196,37,?
1,0,1,0,6,8750,0.473774,3,0.772461,51,?
1,0,0,1,6,1980,0.213529,0,0.049476,48,?
2,0,4,0,13,10300,0.471508,0,0.3015,38,?
0,0,0,0,5,6000,0.062323,0,0.211109,64,?
3,0,1,0,6,11641,0.183645,0,0.130823,59,?
0,0,1,0,8,5083,0.164044,0,0.10341,69,?
0,0,2,0,9,8200,0.439702,0,0.584627,31,?
0,0,1,0,7,?,1483,0,0.075737,68,?
0,0,2,0,14,4100,1.267496,0,0.154441,59,?
4,0,1,0,7,2939,0.421429,1,0.849264,50,?
2,0,2,0,14,5405,0.589345,0,0.443657,43,?
1,0,1,0,5,?,1151,0,0.047373,51,?
0,0,0,0,6,2015,0.250496,0,0.999017,26,?
0,0,2,0,6,?,1358,0,0.103752,72,?
0,0,1,0,22,2400,0.288213,0,0.011542,79,?
0,0,1,0,10,8000,0.394951,0,0.011375,41,?
0,0,1,0,2,2500,0.323471,1,1,62,?
0,0,0,0,4,3700,0.009457,0,0.030723,28,?
2,0,1,0,7,5200,0.472601,0,0.40505,28,?
0,0,0,0,1,?,21,0,0.097825,29,?
0,0,0,0,9,3700,0.197244,1,0.400666,30,?
1,0,2,0,6,?,341,0,0.034624,78,?
0,0,0,0,3,4150,0.000964,0,0.0034,88,?
0,0,1,0,11,5000,0.205959,0,0.041123,60,?
0,2,1,1,6,3000,0.854715,1,1.115464,31,?
0,0,2,0,9,?,2148,1,0.274193,28,?
0,0,1,0,8,2500,0.529788,0,0.006054,65,?
?,0,0,0,4,?,29,0,0.052155,81,?
2,0,2,0,10,7625,0.666011,0,0.380164,47,?
0,0,0,0,2,4300,0.087887,0,0.127936,25,?
0,0,0,0,6,5700,0.054727,0,0.014565,67,?
0,0,0,0,9,8366,0.073623,0,0.081608,67,?
0,0,2,0,18,8500,0.546053,0,0.176549,48,?
2,2,2,1,7,8792,0.278403,5,0.358804,59,?
0,1,2,0,12,6000,0.989502,2,0.95141,58,?
0,0,1,0,4,?,1568,0,0.001167,78,?
0,0,1,0,8,9462,0.116876,0,0.035173,60,?
0,0,2,0,11,8273,0.672226,0,0.01859,65,?
1,0,2,0,6,2339,0.861538,0,0.317352,53,?
2,0,3,0,8,12344,0.473714,0,0.084296,56,?
4,0,0,0,3,5727,0.034218,0,1.011494,33,?
0,0,0,0,11,3166,0.106726,0,0.014082,82,?
2,0,2,0,5,28000,0.255919,0,1,44,?
0,0,1,0,11,?,3056,0,0.464434,58,?
0,0,0,0,2,3660,0.002185,0,0.582834,26,?
0,0,0,0,6,?,9,0,0.026804,91,?
1,0,2,0,16,5870,0.382558,1,0.462075,53,?
0,2,0,1,8,2500,0.314674,0,0.948893,29,?
0,0,1,0,10,5000,0.419516,0,0.077708,32,?
0,0,1,0,11,?,1548,0,0.039591,56,?
1,0,1,0,8,5100,0.345815,0,0.06886,49,?
0,0,1,0,8,4733,0.444867,0,0.765418,28,?
0,0,0,0,10,6400,0.495235,0,0.827472,59,?
4,0,4,0,15,3700,0.947312,0,0.087412,55,?
0,0,0,0,2,2557,0.008991,0,0.394303,24,?
3,0,2,0,11,8626,0.286079,0,0.007138,59,?
2,0,2,0,4,4166,0.382529,0,0.007887,56,?
2,0,0,0,18,10300,0.310455,0,0.203897,43,?
1,0,1,0,7,?,1610,0,0.704751,42,?
0,0,0,0,7,9543,0.008277,0,0.049289,76,?
0,0,1,0,15,12322,0.083502,0,0.156791,56,?
0,0,0,0,2,8145,0.044685,0,0.250279,51,?
0,0,2,0,18,8200,0.356298,1,0.08812,49,?
0,0,0,0,4,?,51,0,0.044751,56,?
0,0,1,0,4,11500,0.167811,0,0,58,?
1,0,0,0,9,6456,0.105932,1,0.193174,49,?
0,0,1,0,8,1838,0.987493,0,0.212193,46,?
0,0,2,0,20,6016,0.431777,0,0.464157,76,?
0,0,0,0,5,16000,0.030748,0,0.048759,31,?
0,0,0,0,7,3200,0.115276,0,0.317779,38,?
0,0,0,0,7,5698,0.006141,1,0.000427,73,?
0,0,0,0,14,5000,0.010798,0,0.006999,45,?
2,0,2,0,5,4000,0.249438,1,0.107831,36,?
0,0,0,0,1,?,4,0,0.030994,80,?
0,1,0,2,2,6499,0.144923,2,1,62,?
0,0,0,0,6,2500,0.123151,1,0.999807,33,?
0,0,0,0,5,2900,0.074112,0,0.067406,33,?
0,0,0,0,8,?,1,0,0.000827,58,?
0,0,0,0,2,3000,0.006998,1,0.319414,26,?
0,0,0,0,0,?,42,0,1,66,?
0,0,1,0,9,6500,0.28088,0,0.11773,61,?
?,0,0,0,5,?,2,0,0.001009,79,?
0,0,0,0,0,?,0,0,1,43,?
0,0,1,0,7,4600,0.158879,2,0.445517,57,?
1,0,1,0,20,6900,0.509926,0,0.075774,50,?
0,0,0,0,1,4395,0.069609,0,0.407984,44,?
0,0,4,0,17,?,6429,3,0.350679,55,?
2,1,1,0,10,?,3206,1,0.877405,49,?
0,0,0,0,6,2000,0.345327,2,0.314034,60,?
0,0,0,0,8,4666,0.105635,0,0,63,?
1,0,1,0,10,7000,0.453649,0,0.865379,42,?
4,0,0,0,4,8066,0.038552,0,0.395962,40,?
0,0,3,0,17,6240,0.574107,3,0.008087,62,?
1,0,3,0,11,8725,0.37818,0,0.092838,39,?
0,1,0,1,3,1,142.5,1,0.725034,43,?
0,0,0,0,10,4560,0.105021,0,0.070424,65,?
2,0,2,0,10,6035,0.682074,0,0.932423,45,?
0,0,2,0,15,14083,0.556376,1,0.215807,55,?
0,0,0,2,1,4676,0.101988,0,1,56,?
2,0,0,0,3,8500,0.06858,1,0.626641,46,?
0,0,0,0,4,?,15,0,0.016625,58,?
1,1,3,4,5,4327,0.920749,4,0,60,?
0,0,1,0,12,3500,0.317338,0,0.007,73,?
0,0,0,0,1,?,0,0,1,79,?
0,0,1,0,7,2200,0.643344,0,0.156628,41,?
?,0,0,0,3,?,487,0,0.06526,29,?
0,0,1,0,3,2244,0.357238,0,0,28,?
0,0,1,0,7,2500,0.310276,0,0.273658,37,?
0,0,2,0,22,5000,0.444911,0,0.254987,49,?
0,0,1,0,6,1700,0.669018,0,0.64183,85,?
3,0,2,0,11,6600,0.903045,0,0.271203,40,?
0,0,1,0,6,6962,0.238403,0,0.151903,48,?
1,0,2,0,11,10000,0.483552,1,0.431893,56,?
0,0,2,0,10,6797,0.38173,0,0.004944,49,?
0,0,0,1,4,2583,0.343653,1,0.980002,43,?
0,0,0,0,1,?,0,0,0,23,?
0,0,2,0,14,5380,0.79855,0,0.616853,57,?
0,0,4,0,13,?,5857,0,0.644292,46,?
0,0,0,0,4,?,27,0,0.011699,75,?
3,0,1,1,8,5547,0.256669,1,0.104797,54,?
0,0,0,2,2,3369,0.049852,0,1,54,?
2,1,1,0,8,15000,0.216519,0,0.242041,39,?
0,0,0,0,5,3000,0.205265,1,1.030139,59,?
3,0,0,0,4,10823,0.062361,0,0.500814,46,?
0,0,0,0,7,7888,0.11421,0,0.993128,29,?
2,0,1,0,1,7100,0.106182,0,1,57,?
0,0,1,0,2,?,1429,0,1,60,?
1,0,1,0,10,1711,0.527453,1,0.118976,49,?
4,0,2,0,9,9700,0.383259,0,0.061298,50,?
3,0,1,1,3,6830,0.268775,0,0.201796,36,?
1,0,0,0,4,3056,0.298332,0,0,30,?
3,0,1,0,10,9000,0.238196,0,0.056931,58,?
0,0,0,0,6,4308,0.121142,0,0.21552,37,?
0,0,2,0,19,?,2217,0,0.087047,61,?
?,0,0,0,0,?,0,0,1,76,?
2,0,0,0,6,9000,0.060882,0,0.302856,51,?
3,2,1,0,3,3663,0.223253,0,0.531367,44,?
0,0,1,0,10,7986,0.349693,0,0.224235,55,?
1,0,5,0,21,4442,1.166779,1,0.464424,46,?
0,0,1,0,6,?,867,0,0,81,?
1,0,1,0,18,?,4544,0,1.313866,46,?
0,0,0,0,8,4700,0.232929,0,0.676968,27,?
2,0,2,0,11,6400,0.756444,0,0,40,?
2,1,1,2,3,4349,0.318161,1,1.820598,57,?
0,0,1,1,9,1531,0.906005,0,0.591311,64,?
0,0,3,0,12,5133,0.393261,0,0.113324,44,?
1,0,0,0,8,3906,0.458664,0,0.457942,69,?
2,0,1,0,6,5800,0.225478,0,0.541807,45,?
0,0,2,0,5,?,5395,0,0.005733,59,?
0,0,2,0,10,6666,0.526474,0,0.591211,46,?
3,0,1,0,12,7497,0.554281,1,1.030498,42,?
1,0,2,0,17,10166,0.416642,0,0.168359,51,?
2,0,2,0,8,6500,0.506845,2,1,38,?
2,0,1,0,23,10416,0.377652,1,0.062303,48,?
0,0,2,0,8,2782,1.307941,0,0.568324,63,?
0,0,1,0,4,3600,0.218273,0,1,61,?
?,0,0,0,1,?,0,0,0,21,?
0,0,1,0,14,0,2901,0,0.004955,61,?
0,0,0,0,1,6600,0.006514,0,1,50,?
1,0,1,0,6,5443,0.187179,0,0.302498,60,?
0,0,0,0,3,3500,0.04513,0,0.146501,27,?
2,0,1,0,10,8500,0.242207,2,0.414502,41,?
0,0,1,0,12,2730,0.612596,0,0.864003,48,?
0,0,1,0,7,4300,0.468961,0,0,67,?
0,1,1,0,10,3350,0.363474,1,0.290153,55,?
0,0,1,0,12,6750,0.152718,0,0.052063,53,?
3,0,1,0,11,?,1857,0,0.088276,51,?
1,0,5,0,20,12151,0.296494,1,0.531525,65,?
0,0,1,0,5,6800,0.098662,0,0.025102,62,?
3,0,2,0,5,5500,0.501,0,0.973769,53,?
0,0,1,0,7,2237,0.556747,0,0.018399,71,?
0,0,2,0,12,15000,0.346977,0,0.143394,45,?
1,0,2,0,10,2000,0.857571,0,0.043124,53,?
0,0,3,1,14,7083,0.358554,3,0.107316,47,?
0,0,0,0,2,1900,0.26565,0,0.974004,54,?
0,0,1,0,6,5500,0.309398,0,0.090562,67,?
0,0,0,0,14,?,358,0,0.029835,55,?
0,0,1,0,9,?,2217,0,0.531687,67,?
0,0,2,0,11,11800,0.396322,0,0.21682,59,?
0,0,0,0,10,1567,0.161352,0,0.022381,76,?
2,0,1,0,4,6240,0.244192,0,0.555676,56,?
0,0,1,0,17,?,1608,0,0.156104,64,?
1,0,3,0,15,6000,0.726379,0,0.141931,40,?
0,0,0,0,7,4000,0.015246,0,0.030675,39,?
0,0,1,0,8,3600,0.507914,0,0.062204,28,?
2,0,1,0,6,4166,0.322534,0,0.224198,48,?
1,0,0,0,5,2500,0.320672,1,1.014394,36,?
3,0,0,0,6,3361,0.546401,1,0,49,?
0,0,1,0,18,?,1754,0,0.187448,83,?
0,0,0,0,8,?,183,0,0.085864,84,?
2,0,3,0,10,8917,0.78919,1,0.471283,43,?
2,3,0,1,2,3800,0.757432,0,1,47,?
2,0,1,0,4,6500,0.251038,0,0.279994,55,?
0,0,1,0,16,?,2506,0,0.232369,59,?
1,0,0,0,10,?,349,0,0.052536,30,?
0,0,1,0,13,4750,0.34077,0,0.02059,40,?
0,0,1,0,10,531,1.114662,0,0.127918,75,?
0,0,0,0,4,?,50,0,0.043638,78,?
1,0,2,0,16,6900,0.296624,0,0.071297,32,?
?,0,0,0,5,?,76,0,0.030977,86,?
5,0,3,0,12,0,6530,0,0.341717,49,?
0,0,0,0,5,4000,0.064484,1,2.275717,29,?
0,0,4,0,21,4300,0.763311,0,0.028703,56,?
2,0,1,0,4,12058,0.476408,0,0.97867,51,?
2,0,1,0,6,7500,0.12585,0,0.012664,65,?
0,0,0,0,7,3510,0.364568,0,0.200936,56,?
1,0,0,0,8,3600,0.271314,1,0.956671,28,?
1,0,1,0,8,6600,0.297228,0,0.017236,50,?
1,0,0,0,7,?,189,0,0.117212,58,?
2,0,2,0,18,40500,0.199674,0,0.073222,60,?
0,0,8,0,26,11245,0.80064,0,0.013893,60,?
0,0,0,0,7,?,833,1,0.924152,35,?
3,0,2,0,12,13233,0.453302,0,0.390517,42,?
2,0,2,0,14,9166,0.712447,0,0.726426,44,?
0,0,2,0,10,?,2329,0,0.072714,35,?
3,0,0,0,8,3400,0.687445,0,0.5463,73,?
0,0,1,0,6,3538,0.45267,0,0.124817,34,?
0,0,0,0,10,1050,0.802093,0,0.411383,29,?
0,0,1,0,12,12000,0.151404,0,0.074869,70,?
1,0,2,0,13,3929,0.652417,0,0.067757,79,?
4,0,1,0,11,6000,0.34161,0,0.301814,62,?
0,0,1,1,11,6000,0.352608,2,0.001428,36,?
1,0,2,0,3,3333,0.685963,0,1,30,?
2,0,1,0,7,5942,0.321723,0,0.116628,34,?
1,0,1,0,5,?,966,0,0.691854,44,?
2,0,1,0,11,16000,0.199488,0,0.468372,69,?
2,0,2,0,7,2148,0.665891,2,0.896906,50,?
0,0,1,0,9,8083,0.301089,0,0.018886,56,?
0,0,0,0,5,?,676,0,0.912069,31,?
3,0,0,0,6,9260,0.178922,0,0.920347,46,?
0,0,0,0,18,1600,0.326671,0,0.191931,65,?
0,0,1,0,10,5270,0.162967,0,0.020577,47,?
0,0,0,0,7,2150,0.106927,0,0.004203,65,?
0,1,0,3,9,3000,0.160946,4,0.831461,30,?
2,0,1,0,5,8328,0.339176,1,0.057002,45,?
0,0,0,0,6,3000,0.041986,0,0.410513,58,?
1,0,2,0,4,4000,0.357911,0,0.072718,43,?
0,0,1,0,7,4800,0.496355,0,0.011448,63,?
0,0,0,0,2,3000,0.012996,0,0.064729,87,?
0,1,1,0,9,?,521,0,0,41,?
1,0,2,0,18,7274,0.363436,0,0.384674,49,?
1,0,1,0,3,12500,0.387809,0,0,59,?
0,0,1,0,16,?,1327,0,0.07962,61,?
4,0,1,2,4,6500,0.390555,0,1,73,?
3,0,0,0,6,4500,0.303266,0,0.23093,40,?
3,0,4,0,10,6154,0.564907,1,0.090194,35,?
0,0,0,0,2,?,578,0,0.714603,72,?
0,0,0,0,10,?,47,0,0.000996,73,?
0,1,0,0,4,1500,0.351099,0,1,27,?
5,0,2,0,9,11100,0.289614,0,0,42,?
0,0,1,0,4,?,3123,0,0.028614,40,?
?,0,0,0,3,?,139,0,0.969531,24,?
0,0,1,0,15,?,2834,2,0.679436,46,?
0,0,1,0,4,?,1068,0,0.908123,33,?
2,2,0,1,3,1680,0.420583,0,1.624585,39,?
0,0,1,0,6,?,2240,0,0.003081,55,?
0,0,1,0,6,2417,0.575269,0,0.208967,32,?
0,0,2,0,8,8344,0.394967,0,0.091081,35,?
1,0,0,0,12,6000,0.297284,2,1.286069,45,?
1,0,1,0,13,3600,0.524299,0,0.028167,64,?
0,0,0,2,0,1400,0.052819,0,1,69,?
1,0,2,0,13,9547,0.357562,0,0.497285,55,?
3,0,3,0,8,13900,0.273002,0,0.329207,45,?
3,0,2,0,12,10916,0.344051,0,0.413798,62,?
0,0,1,0,10,2400,0.667222,0,0.127383,28,?
0,0,13,0,19,21500,0.559881,0,0.647466,46,?
3,0,0,0,3,2400,0.371512,0,1,30,?
0,0,2,0,15,?,4042,4,0.052701,83,?
4,0,2,0,9,7550,0.333731,1,0.645996,37,?
1,0,4,0,15,15249,0.246295,0,0.074928,56,?
0,0,0,0,10,4400,0.30743,3,1.013498,30,?
1,0,1,0,9,9200,0.264536,0,0.113842,57,?
1,1,1,0,4,9000,0.383624,4,0.107817,40,?
0,0,1,0,8,4416,0.177043,0,0.046303,52,?
0,0,0,0,3,4160,0.119923,0,0.304881,50,?
0,0,2,0,13,2072,0.463579,2,0.256344,72,?
0,0,1,0,13,?,1171,0,0.033308,65,?
0,0,0,0,5,800,0.007491,0,0.003544,51,?
4,0,1,0,4,16180,0.149805,0,0.004952,52,?
3,0,2,0,9,11591,0.443496,0,0.8435,49,?
?,0,0,0,7,?,42,0,0.012799,80,?
1,1,1,2,9,2500,0.844862,1,1.874251,29,?
0,0,0,0,5,2500,0.031987,0,0.24116,27,?
?,0,1,0,5,?,1569,0,0,65,?
0,0,0,0,5,4900,0.155683,1,0.49308,39,?
1,0,1,0,18,9400,0.34624,0,0.34685,37,?
1,0,1,0,10,1600,0.552155,0,0.025571,39,?
0,0,1,0,14,12000,0.391884,0,0.250926,42,?
0,0,2,0,7,?,1458,0,0.087018,62,?
0,0,3,0,12,?,6867,0,0.493904,53,?
2,0,1,0,12,7000,0.382231,0,0.12554,37,?
2,0,1,0,12,15063,0.238848,0,0.135241,51,?
0,0,1,0,22,9800,0.470156,0,0.670194,50,?
3,0,2,0,12,4833,0.454489,0,0.058174,54,?
2,0,0,0,7,1875,0.380064,0,0.233288,47,?
0,0,0,0,4,3572,0.487825,0,0.989536,35,?
0,0,0,0,1,1400,0.028551,1,0.118653,73,?
1,0,4,0,12,2320,2.7514,0,0,51,?
0,0,1,0,9,3942,0.237636,0,0.024932,62,?
2,0,1,0,7,6331,0.204517,0,0.109082,48,?
0,0,2,0,7,8028,0.218956,0,0.267456,69,?
0,0,0,0,20,14300,0.283337,1,0.260397,67,?
0,0,2,0,4,4400,0.337196,0,1,63,?
0,0,0,0,7,4455,0.182675,1,0.06111,46,?
2,0,2,0,12,12100,0.300967,0,0.03452,44,?
0,0,1,0,17,?,2841,0,0.298144,42,?
0,0,2,2,5,3000,0.946018,2,0.351751,70,?
0,0,0,0,1,4500,0,1,0,65,?
3,0,2,0,10,9040,0.559673,0,0.417552,52,?
2,0,1,0,7,15833,0.25761,0,0.433987,57,?
?,0,1,0,7,?,1614,2,0.003718,51,?
1,0,1,0,19,6850,0.550431,0,0.876241,54,?
0,0,0,0,7,6800,0.082929,0,0.068085,42,?
1,2,2,0,11,4482,0.232211,3,0,53,?
0,0,2,0,10,5053,0.516027,0,0.387366,71,?
0,0,0,0,2,6666,0.00165,0,0.008689,97,?
0,1,0,4,6,3700,14.399892,1,1.264501,64,?
1,0,5,0,18,61200,0.156975,0,0.010156,49,?
0,0,2,0,12,3303,0.627724,0,0,69,?
0,0,0,0,16,3000,0.529823,0,0.612217,74,?
0,0,0,0,5,?,0,0,0,76,?
2,0,2,0,16,12414,0.535642,0,0.597934,59,?
1,0,1,0,12,6969,0.461406,0,0.379826,51,?
0,0,2,0,6,7500,0.272497,0,0,43,?
2,0,1,0,21,5650,0.519023,0,0.290915,74,?
0,1,0,2,1,?,13,0,1.013304,47,?
0,0,0,0,2,2500,0.188325,0,0.43513,25,?
0,0,2,0,6,2900,0.994485,0,1,49,?
1,0,1,0,5,5100,0.603215,1,0.830028,43,?
0,1,1,0,23,5212,0.551698,0,0.28877,26,?
0,0,0,2,2,?,364,0,1.736527,43,?
0,0,0,0,5,3500,0.247644,0,0.536142,29,?
0,0,0,0,8,?,15,0,0.003785,63,?
3,2,1,5,4,6250,0.486802,1,0.999724,47,?
0,0,1,0,4,6600,0.177094,0,0,53,?
0,0,1,1,6,1442,0.582814,2,0.838625,66,?
2,0,1,0,5,5600,0.408141,1,0.368975,40,?
3,0,1,0,12,12217,0.297266,2,0.965813,51,?
2,0,0,1,7,3160,0.257513,2,1.232355,37,?
3,0,2,0,7,9667,0.489657,2,0.914017,62,?
0,0,2,0,6,1568,0.922881,0,0.228562,55,?
0,0,0,0,5,5000,0.147371,0,0.311414,54,?
0,0,1,0,12,1250,0.490008,0,0.003088,51,?
1,0,0,5,5,6702,0.062808,3,0,38,?
4,0,2,0,12,9235,0.199329,0,0.051645,47,?
0,0,2,0,9,5833,0.188378,0,0,63,?
2,0,0,1,2,8100,0.049006,1,0.976048,46,?
0,0,2,0,17,?,4758,1,0,58,?
0,0,2,0,11,?,839,0,0.053355,62,?
1,0,0,0,3,4583,0.037304,0,0.415862,41,?
2,0,1,0,6,?,1431,0,0.070497,49,?
2,0,2,0,21,10200,0.185864,0,0.056956,57,?
1,0,2,0,8,5880,0.447883,0,0.356689,34,?
1,0,1,0,5,6540,0.180401,0,0.124149,44,?
0,0,2,0,4,?,3801,0,0.052399,42,?
0,0,2,1,9,?,4367,1,0.256777,49,?
0,0,3,0,9,6208,0.694476,3,0.029665,46,?
3,0,4,0,10,14000,1.132419,0,0.206812,41,?
0,0,2,0,15,8950,0.509217,0,0.239152,62,?
0,0,2,0,9,4790,0.557921,0,0.01,44,?
3,0,2,0,9,3900,0.473212,0,0.386313,44,?
0,0,2,0,9,10000,0.261374,0,0.004539,56,?
2,0,2,0,10,3219,1.37795,0,0,49,?
0,0,1,0,14,7100,0.261653,0,0.025354,53,?
2,0,2,0,13,4300,0.502209,0,0.332335,45,?
0,0,0,0,5,9550,0.003769,0,0.061047,73,?
0,0,2,0,8,17790,0.368501,0,0.62433,63,?
0,1,0,0,4,3500,0.051985,1,0.365383,58,?
1,0,2,0,7,4500,1.039991,1,0.831137,37,?
0,0,1,0,6,7933,0.257751,0,0.365782,66,?
0,0,0,0,12,3133,0.041161,0,0.018049,57,?
1,0,1,0,2,5000,0.210958,0,0.134607,56,?
0,0,0,0,4,?,593,0,0.954761,28,?
1,0,0,0,11,6700,0.068199,0,0.703148,31,?
0,0,0,0,5,3000,0.212596,0,0.271638,42,?
1,0,1,0,2,4766,0.225718,0,1,36,?
0,0,0,0,9,3080,0.02629,0,0.029604,77,?
1,0,1,0,14,5797,0.399103,0,0,42,?
0,0,0,0,3,?,296,0,0.798968,25,?
1,0,2,0,9,4660,0.571337,0,0.042135,74,?
1,0,0,0,9,2254,0.282927,0,0.007856,40,?
2,0,1,0,8,7800,0.20382,0,0.437408,44,?
0,0,0,0,4,4001,0.007246,0,0.020483,67,?
0,0,1,0,8,3645,0.386177,0,0.085625,67,?
0,0,0,0,7,5319,0.120865,0,0.01626,49,?
1,0,1,0,9,6000,0.217464,0,0.014164,52,?
0,1,1,0,9,5765,0.576656,0,0.961673,43,?
2,0,1,0,11,1374,2.891636,0,0.320655,45,?
?,0,0,0,4,?,3,0,0.007093,59,?
0,1,0,0,12,3626,0.477805,0,0.785526,80,?
0,0,0,0,1,?,0,0,0,84,?
0,0,0,0,4,820,0.663825,0,0.138977,24,?
2,0,2,0,6,3750,0.655559,0,0.024225,51,?
0,0,0,0,11,4887,0.010229,0,0.0201,61,?
1,0,0,0,3,1600,0.070581,0,0.331449,45,?
2,0,2,0,17,6783,0.320165,0,0.138554,41,?
0,0,0,0,2,2700,0.28582,0,0.336627,62,?
0,0,1,0,14,7705,0.336491,0,0.012827,68,?
0,0,0,0,4,6666,0.006,0,0.025648,65,?
0,0,1,0,8,5360,0.214139,0,0.093171,57,?
0,0,1,1,11,24666,0.221956,1,0.313764,59,?
1,0,1,0,3,3133,0.351308,0,0.817717,41,?
1,0,0,0,0,3100,0,1,1,49,?
2,0,2,0,16,6290,0.49086,0,0.470029,46,?
1,1,2,0,15,6000,0.680887,0,0.322226,63,?
0,0,1,0,2,4166,0.184305,0,0.054024,65,?
0,0,1,0,7,?,2817,0,0.051414,53,?
2,0,0,0,8,6872,0.105631,0,0.399732,64,?
1,0,3,0,16,15000,0.479635,0,0.147153,54,?
0,0,0,0,3,5000,0,0,0,57,?
0,0,1,0,4,3750,0.2506,0,0.065851,50,?
0,0,1,0,11,5150,0.456416,0,0.191751,62,?
0,0,1,0,8,?,1044,0,0.490167,55,?
0,0,2,0,7,?,1740,0,0.053484,64,?
1,0,0,0,5,?,100,0,0.064391,76,?
1,0,0,1,2,1499,0.434667,2,1,40,?
0,1,0,0,14,9466,0.103201,6,0.255755,63,?
2,1,2,0,20,4200,0.662223,0,0.06616,48,?
0,0,1,0,6,150300,0.015316,0,0.048699,62,?
0,0,1,0,4,1,551.5,1,0.38463,28,?
0,0,1,0,5,3190,0.383579,0,0.318197,65,?
0,0,3,0,21,9807,0.357565,0,0.062696,46,?
