@relation 'credit-Kaggle-weka.filters.unsupervised.attribute.Reorder-R10,9,8,7,6,5,4,3,1,2,11'

@attribute NumberOfDependents numeric
@attribute NumberOfTime60-89DaysPastDueNotWorse numeric
@attribute NumberRealEstateLoansOrLines numeric
@attribute NumberOfTimes90DaysLate numeric
@attribute NumberOfOpenCreditLinesAndLoans numeric
@attribute MonthlyIncome numeric
@attribute DebtRatio numeric
@attribute NumberOfTime30-59DaysPastDueNotWorse numeric
@attribute RevolvingUtilizationOfUnsecuredLines numeric
@attribute age numeric
@attribute SeriousDlqin2yrs {0,1}

@data
0,0,2,0,18,2171,2.315378,0,0.730585,62,?
2,0,3,0,13,7257,1.007716,0,0.747875,50,?
1,0,1,0,6,8750,0.473774,3,0.772461,51,?
1,0,0,1,6,1980,0.213529,0,0.049476,48,?
1,0,3,0,6,?,3514,0,0.004148,57,?
2,0,1,0,8,9750,0.243257,0,0.057642,47,?
2,0,4,0,13,10300,0.471508,0,0.3015,38,?
1,0,1,0,10,4863,0.694079,1,0.488725,62,?
0,0,0,0,5,6000,0.062323,0,0.211109,64,?
0,0,3,0,5,10011,0.357471,0,0.941376,64,?
1,0,2,0,5,7222,0.396234,0,0.051351,79,?
3,0,1,0,6,11641,0.183645,0,0.130823,59,?
0,0,1,0,8,5083,0.164044,0,0.10341,69,?
0,0,1,0,4,?,1567,0,0.087743,72,?
0,0,1,0,8,5748,0.253087,0,0.006225,69,?
0,0,2,0,9,8200,0.439702,0,0.584627,31,?
0,0,1,0,7,?,1483,0,0.075737,68,?
0,0,2,0,14,4100,1.267496,0,0.154441,59,?
0,0,0,0,4,2469,0.235223,1,0.294815,27,?
1,0,0,0,4,14500,0.044549,0,1,56,?
0,0,2,0,12,1200,3.563697,0,0.974289,56,?
4,0,1,0,7,2939,0.421429,1,0.849264,50,?
0,0,1,0,16,?,3068,0,0.125994,60,?
0,0,1,0,8,?,546,1,0.154053,57,?
2,0,2,0,14,5405,0.589345,0,0.443657,43,?
0,0,0,0,2,?,134,0,0.452157,23,?
0,0,0,0,5,1000,0.335664,1,1.37178,31,?
0,0,1,0,15,4695,0.48914,1,0.296405,39,?
1,0,0,0,5,5000,0.119376,0,0.019999,35,?
0,1,2,0,5,6043,0.278293,1,0.070672,46,?
0,0,1,0,7,9388,0.269251,0,0.001648,59,?
0,0,0,0,3,?,0,0,0,52,?
1,0,1,0,5,?,1151,0,0.047373,51,?
0,0,0,0,4,4166,0.208783,0,0.248942,31,?
2,0,0,0,5,13459,0.059881,1,0.786636,64,?
0,0,0,0,6,2015,0.250496,0,0.999017,26,?
0,0,0,0,6,6201,0.006127,0,0.063647,87,?
0,0,0,0,6,?,0,0,0,82,?
1,0,0,0,9,7800,0.11255,0,0.043453,58,?
0,0,4,0,12,9766,0.903962,0,0.074051,50,?
1,0,0,0,13,5214,0.185235,0,0.016265,63,?
0,0,2,0,13,5457,0.654086,0,0.571846,64,?
0,0,0,0,2,?,40,0,0.171729,24,?
1,0,2,0,6,12748,0.238058,0,0.60982,59,?
0,0,1,0,7,3430,0.725153,0,0.468187,63,?
0,0,2,0,6,?,1358,0,0.103752,72,?
0,0,1,0,4,4200,0.387051,0,1,58,?
0,0,1,0,8,4365,0.268667,0,0.157518,56,?
0,0,1,0,22,2400,0.288213,0,0.011542,79,?
1,0,0,1,5,4300,0.286445,0,1,47,?
0,0,1,0,10,8000,0.394951,0,0.011375,41,?
2,1,0,0,5,13169,0.066515,1,0.561098,50,?
0,0,1,0,2,2500,0.323471,1,1,62,?
1,0,1,0,7,5423,0.418695,0,0.105988,53,?
0,0,1,0,8,?,1365,0,0.020798,51,?
2,0,0,0,0,3000,0,0,1,42,?
4,0,3,0,12,?,4440,0,0.104766,51,?
0,0,0,0,8,4800,0.177255,0,0.062329,40,?
1,0,2,0,12,8000,0.631921,0,0.499053,46,?
0,0,1,0,13,?,3068,0,0.356501,41,?
0,0,0,0,4,3700,0.009457,0,0.030723,28,?
2,0,3,0,17,8599,0.401512,0,0.358099,59,?
0,1,0,1,3,6250,0.077748,0,0.917548,33,?
2,0,1,0,7,5200,0.472601,0,0.40505,28,?
0,0,0,0,8,2812,0.369357,1,0.694288,64,?
1,0,1,0,7,2,349.666667,0,0.722782,71,?
1,0,0,0,7,1801,0.22697,0,0.506401,39,?
0,0,0,0,1,?,21,0,0.097825,29,?
0,0,0,0,9,3700,0.197244,1,0.400666,30,?
0,0,0,0,12,5000,0.037393,0,0.014693,60,?
0,0,0,0,17,10500,0.001905,0,0.005213,81,?
1,0,2,0,6,?,341,0,0.034624,78,?
0,0,2,0,9,5074,0.717833,0,0.951973,51,?
0,0,0,0,4,2054,0.268127,0,0.690524,25,?
0,0,0,0,4,7200,0.087766,1,0.791356,46,?
0,0,0,0,3,4150,0.000964,0,0.0034,88,?
0,0,11,0,17,?,17859,0,0.001351,27,?
0,0,1,0,16,?,2179,0,0.166065,77,?
0,0,0,0,3,2135,0.170412,0,0,64,?
0,0,1,0,11,5000,0.205959,0,0.041123,60,?
0,0,2,0,7,?,5209,0,0.083637,36,?
1,1,2,0,12,6463,0.282333,3,0.544499,62,?
5,0,3,0,5,10000,0.459954,0,0.052982,40,?
0,2,1,1,6,3000,0.854715,1,1.115464,31,?
0,0,2,0,9,?,2148,1,0.274193,28,?
0,0,1,0,8,2500,0.529788,0,0.006054,65,?
0,0,0,0,16,4398,0.254831,1,0,55,?
0,0,2,0,23,8128,0.628368,0,0.723448,58,?
2,0,0,0,14,5949,0.075966,0,0.097431,31,?
?,0,0,0,4,?,29,0,0.052155,81,?
1,0,1,0,19,14666,0.344992,3,0.289104,55,?
0,0,1,0,10,?,2165,0,0.294827,52,?
0,0,1,0,7,?,1842,0,0.931749,45,?
2,0,2,0,10,7625,0.666011,0,0.380164,47,?
0,0,1,0,14,0,5340,0,0.255756,55,?
0,0,0,0,14,700,0.574893,0,0.131185,65,?
0,0,0,0,2,4300,0.087887,0,0.127936,25,?
0,0,2,0,9,11000,0.485865,0,0.470081,42,?
0,0,0,0,4,?,78,0,1.000833,41,?
0,0,0,0,6,5700,0.054727,0,0.014565,67,?
0,1,2,0,9,5014,0.609771,0,0.846555,28,?
0,0,0,0,9,8366,0.073623,0,0.081608,67,?
0,0,1,0,15,3333,0.871026,0,0.108372,51,?
0,0,2,0,6,7648,0.180285,0,0.122043,52,?
3,0,1,0,4,4531,0.657546,0,0.035799,46,?
0,0,0,0,2,?,16,0,0.035552,85,?
0,0,2,0,18,8500,0.546053,0,0.176549,48,?
0,0,1,0,15,3000,0.26891,0,0.026269,78,?
2,2,2,1,7,8792,0.278403,5,0.358804,59,?
0,1,2,0,12,6000,0.989502,2,0.95141,58,?
0,0,1,0,4,?,1568,0,0.001167,78,?
2,0,2,0,9,10448,0.421667,0,0.025523,38,?
1,0,1,0,4,700,5.446505,0,0.79831,34,?
1,0,0,0,3,1576,0.382372,0,0,54,?
2,0,1,0,20,10000,0.469953,0,0.066655,40,?
0,0,0,0,5,1600,0.237976,2,0.504374,26,?
2,0,1,0,7,6450,0.305534,0,0.109663,40,?
0,0,2,0,7,6050,0.578417,0,0.944002,57,?
2,0,2,0,9,8000,0.514436,0,0.922708,46,?
0,0,1,0,13,8700,0.222388,0,0.374514,51,?
0,0,0,0,0,587,0.032313,0,1,60,?
0,0,2,0,9,6000,0.368772,0,0.475515,80,?
0,0,0,0,15,3250,0.477392,0,0.47645,35,?
0,0,0,0,5,2000,0.050975,0,0.169536,29,?
0,0,1,0,8,?,1615,0,0.091461,61,?
0,0,0,0,8,2500,0.117953,0,0,38,?
0,0,0,0,5,3600,0.128575,0,0,69,?
0,0,1,0,8,9462,0.116876,0,0.035173,60,?
0,0,0,0,4,3800,0.310445,0,0.622938,30,?
1,0,0,0,5,3950,0.426221,0,0.740289,69,?
0,0,0,0,4,4400,0.172461,0,1,35,?
0,0,0,0,9,1401,0.267475,0,0.005959,64,?
0,0,2,0,11,8273,0.672226,0,0.01859,65,?
3,0,0,2,2,4600,0.11867,1,1,41,?
3,0,2,0,11,37500,0.121197,0,0.465201,49,?
0,0,2,0,7,?,2148,0,0.013602,45,?
1,0,2,0,6,2339,0.861538,0,0.317352,53,?
0,0,0,0,8,4500,0.162408,0,0.120772,27,?
0,0,2,0,8,3400,0.436048,0,0.18463,48,?
1,0,0,0,10,9083,0.060216,0,0.036765,62,?
0,98,0,98,0,800,0,98,1,22,?
0,0,0,0,1,4166,0.00576,0,0.828172,33,?
0,0,2,0,9,?,1761,0,0.177689,42,?
2,0,3,0,8,12344,0.473714,0,0.084296,56,?
2,0,1,0,5,2346,0.896037,1,1.004608,51,?
4,0,0,0,3,5727,0.034218,0,1.011494,33,?
0,0,1,0,5,4600,0.123234,0,0.006207,69,?
0,0,2,0,19,13000,0.536036,0,0.507858,62,?
0,0,0,0,11,3166,0.106726,0,0.014082,82,?
1,0,0,0,9,3867,0.552482,0,0.549351,69,?
2,0,2,0,5,28000,0.255919,0,1,44,?
0,96,0,96,0,4100,0.008047,96,1,33,?
3,0,0,0,2,2037,0.198234,0,0.007583,40,?
1,0,1,0,7,8273,0.41709,0,0.152853,54,?
0,0,0,1,14,?,438,0,0.029795,49,?
0,0,0,0,2,?,21,0,0.202444,48,?
0,0,0,0,3,1863,0.029506,2,0.414352,30,?
1,0,1,0,13,?,1485,0,0.041513,74,?
0,1,1,0,4,3000,0.794402,1,0.813637,67,?
0,0,1,0,11,?,3056,0,0.464434,58,?
1,0,0,0,2,8200,0.099988,1,0.8062,48,?
2,0,4,1,6,8240,0.777576,1,0.824971,47,?
1,0,1,0,3,3500,0.547272,0,1,38,?
0,0,1,0,3,2258,0.442674,0,1,36,?
0,0,0,0,2,3660,0.002185,0,0.582834,26,?
0,0,0,0,5,4505,0.097426,0,0,41,?
0,0,0,0,5,11800,0.024574,0,0.025346,65,?
3,0,2,0,11,13500,0.222058,0,0.039071,41,?
0,0,0,0,4,4200,0.100214,0,0.187935,29,?
1,0,2,0,15,14300,0.342633,0,0.710601,67,?
0,0,0,0,8,750,0.541944,0,0.42181,25,?
2,0,4,0,11,9900,0.400162,0,0.199993,53,?
1,0,0,0,16,10138,0.025446,0,0.089158,77,?
0,0,0,0,3,2500,0.162335,0,0.483516,22,?
2,0,1,0,5,15302,0.145396,0,0.589725,58,?
0,0,0,0,0,2036,0,1,1,49,?
1,0,1,0,11,4901,0.419421,0,0.019157,33,?
1,0,2,0,5,5083,0.391227,0,0.01,59,?
0,0,2,0,5,?,2517,0,0.634868,76,?
0,0,0,0,6,?,9,0,0.026804,91,?
1,0,1,0,13,4786,0.642991,0,0.135187,59,?
1,0,2,0,16,5870,0.382558,1,0.462075,53,?
0,0,2,0,20,7500,0.680043,0,0.257055,61,?
0,0,2,0,8,5794,0.480242,0,0.899432,66,?
0,0,1,1,4,16500,0.09763,0,0.060301,49,?
0,0,0,0,7,?,326,0,0.100321,58,?
4,0,2,0,6,12000,0.208899,0,0.409199,39,?
0,0,0,0,2,?,127,0,0.025778,85,?
0,0,1,0,7,6265,0.180179,0,0.044701,74,?
0,0,3,0,10,4250,0.341331,0,0.10239,63,?
2,0,0,0,11,2417,0.583127,2,0.490276,35,?
2,1,2,3,15,3720,0.938457,1,0.905122,47,?
0,0,2,0,7,13555,0.121644,0,0,65,?
0,1,0,1,7,700,1.041369,0,0.181796,41,?
0,0,2,0,6,?,1431,0,0,65,?
0,2,0,1,8,2500,0.314674,0,0.948893,29,?
2,0,2,0,26,14400,0.397195,0,0.150253,53,?
2,0,2,0,7,12000,0.274894,0,0.445648,37,?
0,0,1,0,4,4695,0.382666,0,0.010048,65,?
0,0,3,0,11,7044,0.866998,0,0.645417,51,?
4,0,3,0,10,?,2284,0,0.153864,46,?
1,0,1,0,16,17992,0.376646,1,0.039352,57,?
3,0,1,0,10,2833,0.593155,0,0.033206,43,?
0,0,2,0,6,?,1220,0,0.027272,65,?
0,0,1,0,10,5000,0.419516,0,0.077708,32,?
3,0,2,0,13,?,7421,1,0.814874,48,?
2,0,0,0,5,8333,0.12839,0,0.146944,41,?
0,0,2,0,8,?,3104,0,0.006933,64,?
0,0,1,0,8,7150,0.360789,0,0.809574,64,?
0,0,1,0,11,?,1548,0,0.039591,56,?
0,0,4,0,7,?,3719,0,0.993203,38,?
1,0,1,0,8,5100,0.345815,0,0.06886,49,?
1,0,2,0,12,9000,0.120987,0,0.151178,68,?
1,0,2,0,24,12000,0.185318,1,0.129605,43,?
0,0,1,0,9,5600,0.452062,0,0.138387,41,?
3,0,2,0,8,10563,0.17749,0,0.161375,52,?
1,0,1,0,8,8800,0.358368,0,0.104061,65,?
0,0,0,0,8,4583,0.152269,0,0.579348,26,?
0,0,1,0,8,4733,0.444867,0,0.765418,28,?
0,0,1,0,3,3300,0.57013,0,0.442822,42,?
0,0,1,0,7,?,3278,0,0.324282,52,?
0,0,0,0,10,6400,0.495235,0,0.827472,59,?
0,0,0,0,1,?,421,0,1,34,?
3,0,2,0,6,6000,0.626396,0,0.908535,55,?
0,0,0,0,4,?,834,0,0.032942,39,?
1,0,0,0,7,6705,0.13212,0,0.552237,47,?
0,0,0,0,2,4514,0,0,0.000468,64,?
4,0,4,0,15,3700,0.947312,0,0.087412,55,?
0,0,0,0,2,2557,0.008991,0,0.394303,24,?
0,0,0,0,5,5000,0.018196,0,0.109139,68,?
0,0,0,0,8,1900,0.32404,0,0.756635,58,?
3,0,1,0,10,6760,0.330572,0,0.128304,39,?
3,0,2,0,11,8626,0.286079,0,0.007138,59,?
3,0,1,0,10,10000,0.253875,1,0,44,?
2,0,0,0,8,7718,0.140174,0,0.069843,49,?
1,0,2,0,8,6000,0.54241,1,0.365298,58,?
0,1,2,0,17,?,2856,2,0.749712,50,?
2,0,2,0,4,4166,0.382529,0,0.007887,56,?
0,0,2,0,9,7000,0.389373,0,0.716284,46,?
2,0,0,0,18,10300,0.310455,0,0.203897,43,?
0,0,2,0,6,17700,0.16468,0,0.097434,68,?
0,0,1,0,2,2300,0.217731,0,0.214579,72,?
5,0,1,0,27,5880,1.030437,0,0.822611,68,?
4,0,2,0,8,7924,0.267508,0,0.154072,38,?
2,0,1,0,4,3200,0.67354,0,0,36,?
0,0,0,1,10,3625,0.226972,4,1.16801,33,?
0,0,1,0,22,5970,0.152738,0,0.017488,64,?
1,0,1,0,7,?,1610,0,0.704751,42,?
0,0,1,0,4,?,1415,0,0,47,?
0,0,0,0,7,9543,0.008277,0,0.049289,76,?
0,0,1,0,3,1600,0.391006,0,0.466053,33,?
0,0,1,0,15,12322,0.083502,0,0.156791,56,?
3,0,0,3,1,8500,0.073403,0,1,54,?
0,0,0,0,2,8145,0.044685,0,0.250279,51,?
0,0,0,0,6,?,374,0,0.834938,29,?
0,0,1,0,16,7973,0.420115,0,0.26197,61,?
0,0,2,0,18,8200,0.356298,1,0.08812,49,?
0,0,0,0,4,?,51,0,0.044751,56,?
0,0,1,0,14,7725,0.29006,0,0.023573,71,?
0,0,2,0,14,?,2584,1,0.02296,48,?
0,0,1,0,4,11500,0.167811,0,0,58,?
0,0,1,0,7,4160,0.318433,0,0.134119,58,?
1,0,0,0,9,6456,0.105932,1,0.193174,49,?
0,0,0,0,7,10500,0.047805,0,0.085906,77,?
0,0,1,0,6,2500,0.313075,0,0,46,?
0,0,3,0,16,19100,0.505785,5,0.33266,58,?
0,0,0,0,2,4700,0.073601,0,0.626791,65,?
0,0,0,0,7,?,506,0,0.769792,51,?
0,0,1,0,4,5236,0.320412,0,1.026389,47,?
0,0,1,0,8,4900,0.611916,0,0.128245,47,?
0,0,1,0,7,4334,0.225836,0,0.237141,79,?
1,0,2,0,8,3583,0.770089,0,0.126516,27,?
1,0,1,0,12,26000,0.092535,0,0.015098,65,?
1,0,2,0,12,22000,0.293396,0,0,50,?
4,0,2,0,11,6700,0.528578,0,0.189771,44,?
0,0,4,0,19,?,6827,0,0.386548,60,?
1,0,2,0,11,5384,0.25831,0,0.085825,73,?
0,0,1,0,8,1838,0.987493,0,0.212193,46,?
2,0,4,0,16,?,3247,0,0.057862,49,?
0,0,0,0,1,0,147,0,1,30,?
0,0,2,0,20,6016,0.431777,0,0.464157,76,?
0,0,0,0,5,16000,0.030748,0,0.048759,31,?
0,0,2,0,6,12333,0.254094,0,0.226487,58,?
2,0,2,0,3,4835,0.392473,0,0.704197,44,?
?,0,0,0,3,?,1,0,0.00216,80,?
2,0,1,0,14,13945,0.318299,4,0.251403,38,?
0,0,0,0,7,3200,0.115276,0,0.317779,38,?
4,0,4,0,17,9766,0.284734,0,0.110492,67,?
0,0,2,0,16,?,3436,0,0.58701,48,?
0,0,1,0,11,?,1785,0,0.939378,63,?
0,0,0,0,1,5400,0.087576,0,1,37,?
2,0,1,0,6,7200,0.258575,0,0.01331,41,?
3,0,2,0,8,0,2950,0,0.022166,49,?
1,0,2,0,18,18333,0.235573,0,0.030995,55,?
0,0,0,0,4,?,90,0,1,60,?
1,1,2,0,13,6600,0.536737,0,0.160089,55,?
0,0,0,0,14,4891,0.208095,0,0.420112,27,?
0,0,0,0,7,5698,0.006141,1,0.000427,73,?
0,0,0,0,5,3833,0.160407,0,0.392348,35,?
1,0,0,0,0,1832,0.01964,0,1,56,?
0,0,0,0,7,3070,0.186584,0,0.022723,75,?
0,0,0,0,2,3333,0.008998,0,0.151385,29,?
0,0,0,0,14,5000,0.010798,0,0.006999,45,?
1,0,1,0,11,?,1425,1,0.028377,57,?
0,0,1,0,13,?,1422,0,0.108113,74,?
0,0,0,1,4,3583,0.120536,2,1.691869,32,?
0,0,1,0,7,4333,0.069682,0,0,62,?
2,0,2,0,5,4000,0.249438,1,0.107831,36,?
1,0,1,0,9,7575,0.431098,0,0.522817,58,?
0,0,0,0,1,?,4,0,0.030994,80,?
0,0,0,0,4,5500,0.044174,0,0.049105,81,?
1,0,3,0,16,15233,0.491073,0,0.548357,47,?
0,1,0,2,2,6499,0.144923,2,1,62,?
0,0,0,0,3,3500,0.005713,0,0.03747,31,?
0,0,3,0,8,10000,0.660034,0,0.421545,65,?
0,0,0,0,2,10200,0,0,0.011196,24,?
4,0,1,0,5,2000,1.118941,0,0.177492,53,?
0,0,0,0,6,2500,0.123151,1,0.999807,33,?
2,0,0,0,5,1143,0.370629,0,0.008953,51,?
1,0,0,0,5,4400,0.29107,0,0.855856,48,?
0,0,0,0,5,2900,0.074112,0,0.067406,33,?
0,0,0,0,3,1450,0.323915,0,0.711289,23,?
0,0,0,0,8,?,1,0,0.000827,58,?
0,0,0,0,2,3000,0.006998,1,0.319414,26,?
0,0,1,0,7,5666,0.375507,0,0.008579,38,?
1,1,0,0,9,8100,0.134181,1,0.543312,51,?
0,0,1,0,12,2800,0.607283,0,0.158071,33,?
0,0,0,0,6,5000,0.003599,0,0.030047,84,?
0,0,1,0,7,?,1582,0,0.176137,75,?
0,0,2,0,17,6006,0.515066,1,0,65,?
0,0,0,0,0,?,42,0,1,66,?
0,0,1,0,8,?,1000,0,0,67,?
1,0,2,0,14,5639,0.267199,0,0.04686,68,?
0,0,1,0,9,6500,0.28088,0,0.11773,61,?
?,0,0,0,5,?,2,0,0.001009,79,?
0,0,0,0,0,?,0,0,1,43,?
0,0,3,0,10,5333,0.518373,0,0.014078,66,?
0,0,0,0,5,3493,0.079565,0,0.079768,30,?
0,0,2,0,19,7519,0.378457,0,0.002123,61,?
0,0,1,0,7,4600,0.158879,2,0.445517,57,?
2,0,0,4,0,4788,0.180622,0,0.89884,51,?
0,0,1,0,4,3500,0.342188,0,0.060792,35,?
0,0,1,0,11,8101,0.187238,0,0.464163,62,?
3,0,1,0,13,6083,0.637245,0,0.221987,43,?
0,0,2,0,20,3230,1.108326,0,0.89868,62,?
0,0,0,0,3,?,27,0,0.051883,83,?
2,0,2,0,5,5833,0.287967,0,0.033766,39,?
1,0,1,0,20,6900,0.509926,0,0.075774,50,?
0,0,0,0,1,4395,0.069609,0,0.407984,44,?
0,0,4,0,17,?,6429,3,0.350679,55,?
0,0,0,0,7,6166,0.289282,0,0.877537,54,?
0,0,0,0,11,600,0.02995,0,0.009483,51,?
2,1,1,0,10,?,3206,1,0.877405,49,?
2,0,1,0,5,5000,0.217956,0,0.009472,50,?
0,0,0,0,6,2000,0.345327,2,0.314034,60,?
0,0,0,0,8,4666,0.105635,0,0,63,?
0,0,0,0,9,6484,0.373477,0,0.650321,40,?
1,0,4,0,9,7250,0.663771,0,0.413989,33,?
0,0,0,0,5,0,7,0,0.005587,75,?
2,0,0,0,2,5200,0.010383,0,0.264961,49,?
1,0,1,0,10,7000,0.453649,0,0.865379,42,?
2,0,0,0,6,10700,0.071302,0,0.106382,45,?
0,2,0,0,6,?,776,1,0.922515,26,?
0,0,0,0,1,1,44.5,0,1,23,?
4,0,0,0,4,8066,0.038552,0,0.395962,40,?
0,0,3,0,17,6240,0.574107,3,0.008087,62,?
0,0,2,0,13,7200,0.372587,0,0.406293,49,?
2,0,0,0,6,1820,0.357496,0,0.048171,37,?
0,0,0,0,6,?,31,0,0.021927,64,?
1,0,3,0,11,8725,0.37818,0,0.092838,39,?
0,1,0,1,3,1,142.5,1,0.725034,43,?
4,0,0,0,2,3558,0.062377,1,1.105788,35,?
0,0,0,0,10,4560,0.105021,0,0.070424,65,?
0,0,0,0,6,5825,0.155338,0,0.80942,32,?
2,0,2,0,10,6035,0.682074,0,0.932423,45,?
1,0,2,0,14,?,3867,0,0.227493,50,?
4,0,0,0,3,10665,0.046784,0,0.237288,45,?
1,0,5,0,15,4596,1.080922,0,0.339488,54,?
0,0,3,0,13,7373,0.832655,0,0.673461,41,?
0,1,1,2,13,2968,0.791512,1,0.957546,50,?
0,0,0,0,8,?,1221,1,0.944801,34,?
0,0,2,0,8,8334,0.408518,1,0.691317,36,?
0,0,0,0,4,4331,0.058403,0,0.106855,49,?
0,0,0,0,0,?,110,0,1,38,?
0,0,0,0,14,10500,0.037139,0,0.117381,62,?
0,0,1,0,18,1482,0.457181,0,0.083162,64,?
3,1,0,0,4,3333,0.089982,0,0.992422,68,?
0,0,0,0,2,1000,0.031968,0,0.850299,22,?
0,0,2,0,15,4006,0.283753,0,0.015809,67,?
2,0,0,0,23,4356,0.575396,0,0.435019,48,?
0,0,2,0,15,14083,0.556376,1,0.215807,55,?
0,0,1,0,12,5583,0.25591,2,0.153141,44,?
0,0,4,0,9,15800,0.590785,0,0.402819,59,?
0,0,0,2,1,4676,0.101988,0,1,56,?
0,0,1,0,4,?,1930,0,0.107154,57,?
2,0,2,0,9,6000,0.375437,0,0.53746,50,?
2,0,0,0,3,8500,0.06858,1,0.626641,46,?
?,0,0,0,5,?,0,0,0,85,?
0,0,0,0,14,9075,0.004517,0,0.016623,53,?
0,0,0,0,8,4166,0.010319,0,0.135101,34,?
0,0,2,0,7,3104,0.689211,0,0.229894,47,?
0,0,0,0,4,?,15,0,0.016625,58,?
0,0,0,0,13,?,145,0,0.061527,72,?
2,0,1,0,9,6660,0.378772,0,0.013418,46,?
1,0,1,0,4,?,1592,2,0.792493,29,?
1,1,3,4,5,4327,0.920749,4,0,60,?
0,0,4,0,18,7500,0.650713,0,0.405605,69,?
0,0,2,0,10,5348,0.57693,0,0.465695,57,?
0,0,1,0,12,3500,0.317338,0,0.007,73,?
0,0,2,0,10,9750,0.297611,0,0.841451,31,?
1,0,2,0,18,3272,0.822793,5,0.423338,38,?
0,0,1,0,8,?,3621,1,0.150406,46,?
?,0,0,0,2,?,447,0,0.831056,23,?
1,0,2,0,8,4600,0.516627,0,0.009488,34,?
0,0,1,0,6,13333,0.139493,0,0.022764,45,?
0,0,1,0,5,1600,0.405372,0,0.01152,66,?
0,0,2,0,8,14000,0.27948,0,0.062841,65,?
0,0,0,0,1,?,0,0,1,79,?
0,0,0,2,3,4000,0.136216,2,1.589158,39,?
0,0,0,0,8,3200,0.202749,1,0.441843,25,?
0,0,1,0,4,3000,0.306564,0,0.217929,26,?
0,0,0,1,6,5333,0.061492,1,1,39,?
0,0,3,0,13,?,3447,0,0.00564,57,?
0,0,0,3,5,?,557,0,0.961346,43,?
0,0,0,0,4,8049,0.002981,0,0.01358,74,?
5,0,2,0,15,9166,0.548816,1,0.775226,48,?
0,0,1,0,7,2200,0.643344,0,0.156628,41,?
0,0,2,0,14,3500,0.925736,2,0.570586,44,?
0,0,1,0,6,6920,0.424794,0,0.356573,52,?
1,0,0,0,6,5624,0.243378,1,0.812026,42,?
0,0,1,0,7,?,1498,0,0.066838,52,?
0,0,1,0,11,4512,0.119211,0,0.004864,65,?
?,0,0,0,3,?,487,0,0.06526,29,?
2,0,1,0,11,3978,1.006032,0,0.987655,46,?
0,0,0,0,6,2200,0.089505,0,0.004062,86,?
0,4,0,1,4,?,309,0,1,45,?
4,0,0,0,5,5428,0.305213,1,0.545611,42,?
0,0,1,0,3,?,880,0,0.009481,86,?
0,0,1,0,3,2244,0.357238,0,0,28,?
0,0,0,1,4,3500,0.231648,0,0.51497,27,?
0,0,1,0,7,2500,0.310276,0,0.273658,37,?
0,0,2,0,22,5000,0.444911,0,0.254987,49,?
0,0,0,0,3,4395,0.007052,0,0.048563,74,?
0,0,3,0,9,?,3019,0,0.430133,61,?
3,0,3,0,10,3000,0.766411,0,0.226658,34,?
0,0,2,0,6,7000,0.383659,0,1708,67,?
1,0,0,1,10,3000,1.300233,0,0.915793,57,?
0,0,1,0,6,1700,0.669018,0,0.64183,85,?
0,0,1,0,15,10500,0.241025,0,0.093544,50,?
3,0,2,0,11,6600,0.903045,0,0.271203,40,?
0,0,0,0,14,5836,0.115128,0,0.219565,49,?
3,0,1,0,9,20000,0.173041,0,0.087682,39,?
0,0,1,0,6,6962,0.238403,0,0.151903,48,?
1,0,2,0,11,10000,0.483552,1,0.431893,56,?
0,0,0,0,11,5000,0.169766,2,0.434959,36,?
0,0,2,0,10,6797,0.38173,0,0.004944,49,?
0,0,0,1,4,2583,0.343653,1,0.980002,43,?
0,0,0,0,10,0,101,0,0.027633,79,?
3,0,0,1,9,3000,0.362213,0,0.712221,41,?
2,0,1,0,9,5959,0.33255,0,0.05715,51,?
2,0,0,0,5,9025,0.011301,0,0.077134,52,?
0,0,0,0,1,?,274,0,0.316683,24,?
0,0,0,0,1,?,0,0,0,23,?
3,0,2,0,9,10000,0.351665,3,0.311727,42,?
0,0,0,0,3,?,307,0,0.429071,40,?
0,0,1,0,8,1850,0.683955,0,0.287451,80,?
0,0,2,0,7,2916,0.42338,0,0,55,?
0,0,2,0,14,5380,0.79855,0,0.616853,57,?
0,0,4,0,13,?,5857,0,0.644292,46,?
0,0,0,0,15,6000,0.115647,0,0.659729,62,?
0,0,2,0,12,8950,0.650207,0,0.934107,54,?
0,0,0,0,7,2800,0.089254,0,0.195183,65,?
0,0,0,0,4,?,27,0,0.011699,75,?
0,0,0,0,23,5711,0.048494,0,0.160662,57,?
0,0,2,0,13,?,5224,0,0.564252,73,?
0,3,0,0,8,1400,0.711635,2,1.074985,26,?
2,1,1,0,10,?,4124,0,0.18372,57,?
1,0,0,0,5,2300,0.046936,0,0.034554,61,?
3,0,1,1,8,5547,0.256669,1,0.104797,54,?
0,0,1,0,29,7666,0.194209,0,0.283298,28,?
0,0,0,0,5,3333,0.228554,0,0.054592,41,?
0,0,0,0,5,?,1247,1,0.805128,57,?
0,0,0,0,4,?,93,0,0.057911,33,?
0,0,0,0,10,?,7,0,0.000175,70,?
0,0,0,2,2,3369,0.049852,0,1,54,?
0,0,3,0,9,?,1941,1,0.073813,81,?
2,1,1,0,8,15000,0.216519,0,0.242041,39,?
0,0,0,0,5,3000,0.205265,1,1.030139,59,?
1,0,1,0,11,7083,0.401468,0,0.109362,57,?
1,0,2,0,12,9750,0.31966,0,0.012147,50,?
0,0,1,0,6,11500,0.165551,0,0.099763,57,?
1,0,0,0,6,4322,0.149202,0,0.701863,33,?
